#{"t_start": 1772785939.145098, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.906345
19.0,154,1.991434
5.0,60,2.024373
9.0,106,2.08256
7.0,80,2.12667
9.0,102,2.182498
6.0,74,2.223069
5.0,60,2.255897
11.0,130,2.327049
2.0,26,2.34132
8.0,92,2.391634
9.0,102,2.447446
19.0,154,2.531905
6.0,70,2.570218
11.0,126,2.639186
10.0,116,2.703278
6.0,72,2.744582
19.0,154,2.82918
11.0,126,2.89844
11.0,130,4.232357
9.0,104,4.294627
10.0,118,4.361545
9.0,102,4.418579
11.0,130,4.491196
19.0,154,4.578462
8.0,92,4.632827
6.0,70,4.673049
6.0,72,4.713678
20.0,164,4.805413
3.0,38,4.826702
11.0,130,4.899364
11.0,130,4.972142
8.0,96,5.025849
15.0,118,5.09197
11.0,126,5.162531
12.0,140,5.240764
11.0,130,5.315193
10.0,116,5.382275
20.0,164,6.688877
11.0,130,6.76195
9.0,102,6.81922
11.0,130,6.892103
12.0,140,6.970564
9.0,106,7.029869
0.0,6,7.033289
11.0,130,7.106194
20.0,164,7.198423
9.0,104,7.256819
3.0,38,7.278234
7.0,82,7.324234
20.0,164,7.416042
6.0,70,7.455242
1.0,16,7.464301
20.0,164,7.556694
5.0,62,7.591657
3.0,38,7.613222
8.0,90,7.664132
10.0,116,7.729642
