r,l
140.0,6213
338.0,8690
300.0,6227
90.0,5489
15.0,2630
178.0,6695
147.0,6899
112.0,5516
85.0,5389
81.0,5632
61.0,4681
71.0,4727
99.0,5504
85.0,4919
