#{"t_start": 1773137168.064072, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,4.273376
-500.0,500,5.160665
-500.0,500,6.037364
-500.0,500,6.915911
-500.0,500,9.92862
-500.0,500,10.831012
-500.0,500,11.70115
-500.0,500,12.596347
-500.0,500,15.320915
-500.0,500,16.214544
-500.0,500,17.105772
-500.0,500,17.995946
-500.0,500,20.704124
-500.0,500,21.593961
-500.0,500,22.482677
-500.0,500,23.375152
-500.0,500,26.104111
-500.0,500,26.995792
-466.0,467,27.82662
-500.0,500,28.716623
-500.0,500,31.417149
-485.0,486,32.28411
-298.0,299,32.816201
-343.0,344,33.436768
-461.0,462,34.317738
-340.0,341,36.766808
-410.0,411,37.498707
-500.0,500,38.389059
-212.0,213,38.768573
-313.0,314,39.327119
-417.0,418,40.164029
-373.0,374,42.745203
-246.0,247,43.186574
-192.0,193,43.529941
-293.0,294,44.052875
-212.0,213,44.431844
-352.0,353,45.060672
-258.0,259,45.521366
-338.0,339,47.950038
-185.0,186,48.281235
-255.0,256,48.736967
-146.0,147,48.998776
-194.0,195,49.345326
-208.0,209,49.718187
-237.0,238,50.141148
-201.0,202,50.500587
-248.0,249,50.943524
-202.0,203,51.304885
-216.0,217,53.509844
-195.0,196,53.859278
-190.0,191,54.199388
-229.0,230,54.608691
-210.0,211,55.011498
-223.0,224,55.411379
-215.0,216,55.805935
-162.0,163,56.095569
-158.0,159,56.378496
-141.0,142,56.63132
-213.0,214,58.922256
-145.0,146,59.182194
-199.0,200,59.55193
-167.0,168,59.851396
-212.0,213,60.246823
-154.0,155,60.529634
-186.0,187,60.864512
-163.0,164,61.162923
-119.0,120,61.379857
-184.0,185,61.717522
-167.0,168,62.019165
-126.0,127,62.249395
-156.0,157,64.341098
-139.0,140,64.591087
-114.0,115,64.795836
-117.0,118,65.006121
-144.0,145,65.263893
-120.0,121,65.479053
-121.0,122,65.696373
-120.0,121,65.911307
-129.0,130,66.142254
-129.0,130,66.373277
-243.0,244,66.807487
-149.0,150,67.075239
-196.0,197,67.425139
-138.0,139,67.67187
-105.0,106,67.860391
-126.0,127,69.928005
-133.0,134,70.175189
-180.0,181,70.508246
-119.0,120,70.721162
-114.0,115,70.928027
-125.0,126,71.152308
-200.0,201,71.510866
-156.0,157,71.790246
-153.0,154,72.063301
-129.0,130,72.294367
-130.0,131,72.532147
-175.0,176,72.846907
-213.0,214,73.227674
-146.0,147,75.302266
-103.0,104,75.486703
-124.0,125,75.709383
-111.0,112,75.908787
-110.0,111,76.105838
-115.0,116,76.312237
-459.0,460,77.128955
-125.0,126,77.355066
-102.0,103,77.537369
-217.0,218,77.92534
-103.0,104,78.110289
-149.0,150,78.376826
-109.0,110,78.571553
-110.0,111,78.769014
-104.0,105,80.77066
-139.0,140,81.020089
-103.0,104,81.204525
-104.0,105,81.392782
-89.0,90,81.552564
-84.0,85,81.70516
-104.0,105,81.89583
-92.0,93,82.064789
-101.0,102,82.249653
-91.0,92,82.418653
-147.0,148,82.690517
-118.0,119,82.909989
-118.0,119,83.128209
-90.0,91,83.290042
-146.0,147,83.551806
-143.0,144,83.811549
-104.0,105,83.998396
-121.0,122,84.215748
-101.0,102,86.233643
-95.0,96,86.405031
-100.0,101,86.585252
-126.0,127,86.811708
-127.0,128,87.038764
-70.0,71,87.165442
-106.0,107,87.355533
-96.0,97,87.528538
-140.0,141,87.778898
-113.0,114,87.982038
-115.0,116,88.188582
-110.0,111,88.385441
-93.0,94,88.553065
-144.0,145,88.812133
-99.0,100,88.990612
-86.0,87,89.145046
-134.0,135,89.38764
-130.0,131,89.623081
-120.0,121,89.838032
-85.0,86,91.815198
-112.0,113,92.017347
-84.0,85,92.1686
-88.0,89,92.329025
-94.0,95,92.497935
-84.0,85,92.650294
-97.0,98,92.825104
