r,l
140.0,6213
156.0,6489
134.0,6205
21.0,2993
346.0,4856
47.0,4673
45.0,3906
269.0,7329
40.0,4173
201.0,3894
12.0,2116
307.0,7578
251.0,6001
286.0,6993
248.0,6895
