#{"t_start": 1772182041.382381, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.170119
7.0,80,0.286063
12.0,140,0.477039
6.0,70,0.572385
7.0,84,0.686652
1.0,16,0.708492
2.0,26,0.743901
1.0,16,0.765733
4.0,48,0.83106
7.0,80,0.939915
17.0,188,1.195504
5.0,58,1.274465
6.0,72,1.372489
10.0,116,1.530427
1.0,16,1.552278
1.0,16,1.574117
10.0,116,1.731861
9.0,104,1.873216
7.0,84,1.98745
5.0,60,2.069024
2.0,26,2.104503
12.0,140,2.295308
12.0,142,2.488879
5.0,58,2.567972
9.0,102,2.706974
2.0,26,2.742503
3.0,38,2.794395
11.0,130,36.759559
5.0,60,36.847292
3.0,38,36.901263
6.0,70,36.996954
4.0,48,37.06249
11.0,126,37.234179
7.0,82,37.345949
4.0,48,37.411314
12.0,138,37.601575
7.0,80,37.710619
6.0,70,37.806284
17.0,188,38.062637
6.0,70,38.158064
9.0,106,38.303931
12.0,140,38.495276
6.0,70,38.590741
3.0,38,38.642623
12.0,140,38.833425
15.0,176,39.073291
6.0,70,39.170939
12.0,140,39.361752
4.0,48,39.427214
17.0,192,73.951417
12.0,142,74.11206
0.0,6,74.118811
3.0,38,74.168001
8.0,90,74.289463
2.0,26,74.324626
1.0,16,74.346259
7.0,80,74.455132
6.0,70,74.549626
4.0,48,74.624548
7.0,80,74.732389
4.0,48,74.797148
1.0,16,74.821781
2.0,26,74.857047
14.0,164,75.078902
17.0,188,75.333838
9.0,102,75.471654
9.0,104,75.611963
11.0,128,75.784789
1.0,16,75.806577
12.0,138,75.994583
8.0,92,76.119155
12.0,138,76.30573
10.0,116,76.462505
