#{"t_start": 1772444246.7378345, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.115908
7.0,80,0.214585
12.0,140,0.383098
6.0,70,0.468252
7.0,84,0.570421
1.0,16,0.589971
2.0,26,0.621693
1.0,16,0.641265
4.0,48,0.700189
7.0,80,0.797276
17.0,188,1.029951
5.0,58,1.100913
6.0,72,1.188488
10.0,116,1.329439
1.0,16,1.348967
1.0,16,1.368487
10.0,116,1.509431
9.0,104,1.635793
7.0,84,1.737792
5.0,60,1.810702
2.0,26,1.842337
12.0,140,2.012418
12.0,142,2.184709
5.0,58,2.255176
9.0,102,2.379241
2.0,26,2.41091
3.0,38,2.457205
11.0,130,5.954435
5.0,60,6.029858
3.0,38,6.070908
6.0,70,6.146323
4.0,48,6.197981
11.0,126,6.333632
5.0,60,6.398339
1.0,16,6.415663
12.0,142,6.568473
12.0,138,6.733049
10.0,116,6.873851
4.0,48,6.932154
15.0,174,7.143219
9.0,104,7.269679
5.0,60,7.342556
15.0,166,7.54369
2.0,26,7.575268
12.0,140,7.745069
9.0,102,7.870049
7.0,82,7.969663
6.0,74,8.059532
8.0,92,8.171205
1.0,16,8.19068
9.0,102,11.607552
3.0,38,11.666603
11.0,128,11.82197
5.0,58,11.886984
3.0,38,11.929676
3.0,38,11.972462
7.0,82,12.072124
15.0,166,12.273556
12.0,136,12.438491
5.0,58,12.508842
3.0,38,12.554924
15.0,166,12.75608
9.0,104,12.882304
6.0,70,12.967189
2.0,26,12.998745
7.0,82,13.098066
6.0,72,13.185335
12.0,140,13.354858
8.0,90,13.463769
7.0,80,13.560682
1.0,16,13.580125
7.0,80,13.676964
9.0,104,13.802902
4.0,48,13.861088
7.0,80,13.957935
5.0,58,14.02857
