#{"t_start": 1772786619.7073178, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,3.346518
19.0,154,3.455201
5.0,60,3.496657
9.0,106,3.569479
7.0,80,3.624505
9.0,102,3.694546
6.0,74,3.745421
5.0,60,3.786638
11.0,130,3.876195
2.0,26,3.894104
8.0,92,3.957416
9.0,102,4.030588
19.0,154,4.136353
6.0,70,4.184424
11.0,126,4.270867
10.0,116,4.350491
6.0,72,4.400565
19.0,154,4.506351
11.0,126,4.594128
11.0,130,6.675272
9.0,104,6.765372
10.0,118,6.850682
9.0,102,6.921094
11.0,130,7.010418
19.0,154,7.117134
8.0,92,7.180505
6.0,70,7.228712
6.0,72,7.278267
20.0,164,7.393188
3.0,38,7.419528
11.0,130,7.508973
11.0,130,7.598375
8.0,96,7.664517
15.0,118,7.745776
11.0,126,7.832557
12.0,140,7.929492
11.0,130,8.021472
10.0,116,8.101446
20.0,164,10.164941
11.0,130,10.254554
9.0,102,10.324753
11.0,130,10.41432
12.0,140,10.510463
9.0,106,10.583273
0.0,6,10.587548
11.0,130,10.677043
20.0,164,10.789474
9.0,104,10.860934
3.0,38,10.887267
7.0,82,10.943549
20.0,164,11.056036
6.0,70,11.104298
1.0,16,11.115343
20.0,164,11.228298
5.0,62,11.271333
3.0,38,11.297774
8.0,90,11.388317
10.0,116,11.480195
