#{"t_start": 1772222740.243893, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,4.009524
19.0,154,4.047832
5.0,60,4.062966
9.0,106,4.089416
7.0,80,4.109576
9.0,102,4.135419
6.0,74,4.154033
5.0,60,4.16919
11.0,130,4.202003
2.0,26,4.208683
8.0,92,4.234299
9.0,102,4.260142
19.0,154,4.298918
6.0,70,4.316571
11.0,126,4.348542
10.0,116,4.378137
6.0,72,4.396474
19.0,154,4.435645
11.0,126,4.467481
11.0,130,5.793214
9.0,104,5.820126
10.0,118,5.850469
9.0,102,5.876597
11.0,130,5.909989
19.0,154,5.949346
8.0,92,5.973086
6.0,70,5.991198
6.0,72,6.009769
20.0,164,6.051848
3.0,38,6.061756
11.0,130,6.095082
11.0,130,6.128319
8.0,96,6.152926
15.0,118,6.182983
11.0,126,6.215192
12.0,140,6.25101
11.0,130,6.284102
10.0,116,6.313713
20.0,164,7.56655
11.0,130,7.599647
9.0,102,7.625471
11.0,130,7.658522
12.0,140,7.694116
9.0,106,7.721066
0.0,6,7.722759
11.0,130,7.755827
20.0,164,7.797206
9.0,104,7.823426
3.0,38,7.833305
7.0,82,7.854197
20.0,164,7.895512
6.0,70,7.913404
1.0,16,7.917624
20.0,164,7.959065
5.0,62,7.975109
3.0,38,7.985052
8.0,90,8.008324
10.0,116,8.03813
