#{"t_start": 1773182636.4115262, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.129123
7.0,80,0.231444
12.0,140,0.410201
6.0,70,0.499559
7.0,84,0.606768
1.0,16,0.627218
2.0,26,0.660437
1.0,16,0.6809
4.0,48,0.742156
7.0,80,0.844184
17.0,188,1.084098
5.0,58,1.15821
6.0,72,1.250159
10.0,116,1.398206
1.0,16,1.418726
1.0,16,1.439232
10.0,116,1.587263
9.0,104,1.720116
7.0,84,1.82747
5.0,60,1.904234
2.0,26,1.937563
12.0,140,2.116766
12.0,142,2.308091
5.0,58,2.382288
9.0,102,2.512734
2.0,26,2.546067
3.0,38,2.594753
11.0,130,6.379246
5.0,60,6.462854
3.0,38,6.51191
6.0,70,6.604709
4.0,48,6.666636
11.0,126,6.828746
5.0,60,6.907468
1.0,16,6.928221
12.0,142,7.110964
12.0,138,7.291236
10.0,116,7.440804
4.0,48,7.502792
15.0,174,7.729321
9.0,104,7.863552
5.0,60,7.940903
15.0,166,8.157725
2.0,26,8.191384
12.0,140,8.371928
9.0,102,8.50554
7.0,82,8.611455
6.0,74,8.706989
8.0,92,8.825739
1.0,16,8.846443
9.0,102,12.343913
3.0,38,12.406526
11.0,128,12.581306
7.0,80,12.684295
6.0,70,12.774393
15.0,166,12.987882
7.0,80,13.09091
10.0,118,13.242681
7.0,80,13.345557
8.0,90,13.461273
2.0,26,13.494765
9.0,102,13.626007
11.0,126,13.78812
5.0,58,13.866354
6.0,70,13.971151
5.0,58,14.058032
6.0,70,14.16285
6.0,70,14.267851
3.0,38,14.324882
3.0,38,14.37506
2.0,26,14.40856
12.0,140,14.588733
4.0,48,14.650548
12.0,140,14.830707
11.0,126,14.99287
