#{"t_start": 1772717904.8965368, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.906006
19.0,154,2.008858
5.0,60,2.049312
9.0,106,2.119693
7.0,80,2.172907
9.0,102,2.240865
6.0,74,2.29005
5.0,60,2.329885
11.0,130,2.418836
2.0,26,2.436204
8.0,92,2.497343
9.0,102,2.565077
19.0,154,2.667243
6.0,70,2.713835
11.0,126,2.797446
10.0,116,2.874489
6.0,72,2.925194
19.0,154,3.02801
11.0,126,3.112065
11.0,130,5.130022
9.0,104,5.208621
10.0,118,5.290354
9.0,102,5.358783
11.0,130,5.445965
19.0,154,5.549524
8.0,92,5.611387
6.0,70,5.658382
6.0,72,5.706705
20.0,164,5.816711
3.0,38,5.842233
11.0,130,5.92936
11.0,130,6.018223
8.0,96,6.082932
15.0,118,6.162306
11.0,126,6.247078
12.0,140,6.341221
11.0,130,6.428648
10.0,116,6.506666
20.0,164,8.524457
11.0,130,8.61165
9.0,102,8.682122
11.0,130,8.769345
12.0,140,8.863213
9.0,106,8.934434
0.0,6,8.938532
11.0,130,9.025708
20.0,164,9.135638
9.0,104,9.205327
3.0,38,9.230868
7.0,82,9.285844
20.0,164,9.395713
6.0,70,9.444381
1.0,16,9.455214
20.0,164,9.565465
5.0,62,9.607192
3.0,38,9.63279
8.0,90,9.693429
10.0,116,9.771586
