#{"t_start": 1772599955.4653497, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.713323
19.0,154,1.815468
5.0,60,1.855198
9.0,106,1.925292
7.0,80,1.978251
9.0,102,2.045607
6.0,74,2.094514
5.0,60,2.134186
11.0,130,2.220098
2.0,26,2.237341
8.0,92,2.298221
9.0,102,2.365925
19.0,154,2.467762
6.0,70,2.514169
11.0,126,2.600056
10.0,116,2.676821
6.0,72,2.724401
19.0,154,2.826265
11.0,126,2.909552
11.0,130,4.60531
9.0,104,4.678807
10.0,118,4.759049
9.0,102,4.826663
11.0,130,4.912771
19.0,154,5.014611
8.0,92,5.075437
6.0,70,5.122517
6.0,72,5.170149
20.0,164,5.278788
3.0,38,5.304104
11.0,130,5.390201
11.0,130,5.47657
8.0,96,5.540133
15.0,118,5.618268
11.0,126,5.701636
12.0,140,5.794382
11.0,130,5.880636
10.0,116,5.957741
20.0,164,7.682758
11.0,130,7.769094
9.0,102,7.836735
11.0,130,7.922832
12.0,140,8.015552
9.0,106,8.085699
0.0,6,8.089751
11.0,130,8.175764
20.0,164,8.284214
9.0,104,8.353102
3.0,38,8.378614
7.0,82,8.433131
20.0,164,8.54242
6.0,70,8.588781
1.0,16,8.599443
20.0,164,8.708065
5.0,62,8.749375
3.0,38,8.774737
8.0,90,8.834572
10.0,116,8.911838
