r,l
140.0,6213
156.0,6489
45.0,3882
46.0,5025
30.0,3805
63.0,3474
30.0,3617
35.0,3689
27.0,2208
29.0,3123
108.0,5371
68.0,5248
80.0,6339
33.0,3531
218.0,6647
83.0,5817
131.0,6827
