#{"t_start": 1773093326.2079024, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.154327
7.0,80,0.271276
12.0,140,0.465857
6.0,70,0.563207
7.0,84,0.679984
1.0,16,0.702323
2.0,26,0.73853
1.0,16,0.760817
4.0,48,0.827504
7.0,80,0.938675
17.0,188,1.199841
5.0,58,1.28025
6.0,72,1.380081
10.0,116,1.540878
1.0,16,1.563155
1.0,16,1.585426
10.0,116,1.74627
9.0,104,1.890429
7.0,84,2.006872
5.0,60,2.090117
2.0,26,2.126186
12.0,140,2.320298
12.0,142,2.517151
5.0,58,2.597552
9.0,102,2.738886
2.0,26,2.774963
3.0,38,2.827823
11.0,130,6.939144
5.0,60,7.025524
3.0,38,7.078691
6.0,70,7.176513
4.0,48,7.243559
11.0,126,7.419364
5.0,60,7.50315
1.0,16,7.525541
12.0,142,7.723558
12.0,138,7.915898
10.0,116,8.077583
4.0,48,8.144572
15.0,174,8.387131
9.0,104,8.53214
5.0,60,8.615829
15.0,166,8.847216
2.0,26,8.883561
12.0,140,9.079753
9.0,102,9.222221
7.0,82,9.336725
6.0,74,9.440181
8.0,92,9.568737
1.0,16,9.591197
9.0,102,13.462014
3.0,38,13.531166
11.0,128,13.716557
5.0,58,13.796466
3.0,38,13.848855
3.0,38,13.901277
7.0,82,14.014193
15.0,166,14.242679
12.0,136,14.429938
5.0,58,14.509933
3.0,38,14.562252
15.0,166,14.790715
9.0,104,14.933902
6.0,70,15.030358
2.0,26,15.06623
7.0,82,15.179153
6.0,72,15.278264
12.0,140,15.470768
8.0,90,15.594557
7.0,80,15.704592
1.0,16,15.726682
7.0,80,15.838774
9.0,104,15.981822
4.0,48,16.047881
7.0,80,16.15976
5.0,58,16.239833
