#{"t_start": 1772187245.0812545, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.147139
7.0,80,0.267034
12.0,140,0.453717
6.0,70,0.545724
7.0,84,0.656177
1.0,16,0.677287
2.0,26,0.711538
1.0,16,0.732687
4.0,48,0.795841
7.0,80,0.901008
17.0,188,1.147975
5.0,58,1.224267
6.0,72,1.318961
10.0,116,1.471346
1.0,16,1.492429
1.0,16,1.513557
10.0,116,1.666017
9.0,104,1.802624
7.0,84,1.913008
5.0,60,1.991895
2.0,26,2.026145
12.0,140,2.210125
12.0,142,2.396755
5.0,58,2.473024
9.0,102,2.607089
2.0,26,2.641363
3.0,38,2.691339
11.0,130,7.29343
5.0,60,7.386414
3.0,38,7.445905
6.0,70,7.555235
4.0,48,7.630248
11.0,126,7.827189
5.0,60,7.921403
1.0,16,7.94659
12.0,142,8.170679
12.0,138,8.393669
10.0,116,8.574519
4.0,48,8.649383
15.0,174,8.920445
9.0,104,9.0825
5.0,60,9.176059
15.0,166,9.442345
2.0,26,9.483028
12.0,140,9.702219
9.0,102,9.861686
7.0,82,9.989741
6.0,74,10.105353
8.0,92,10.249107
1.0,16,10.274179
9.0,102,13.745298
3.0,38,13.80615
11.0,126,14.000788
3.0,38,14.055829
6.0,70,14.147799
11.0,130,14.333867
9.0,106,14.499654
12.0,140,14.718371
15.0,166,14.97756
3.0,38,15.03696
9.0,106,15.202393
0.0,6,15.211844
12.0,140,15.430516
5.0,58,15.521177
6.0,70,15.630477
5.0,58,15.721079
6.0,70,15.830423
9.0,102,15.989692
12.0,140,16.209136
4.0,48,16.284206
0.0,6,16.293684
6.0,70,16.403004
7.0,80,16.527949
3.0,38,16.587353
6.0,74,16.702776
