#{"t_start": 1773132193.753097, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.008974
-500.0,500,3.877164
-500.0,500,4.73892
-500.0,500,5.60306
-500.0,500,8.555695
-500.0,500,9.441041
-500.0,500,10.33267
-500.0,500,11.223138
-500.0,500,14.021436
-500.0,500,14.940151
-500.0,500,15.830536
-500.0,500,16.716588
-500.0,500,19.412765
-500.0,500,20.298915
-500.0,500,21.182522
-500.0,500,22.068025
-500.0,500,24.801262
-500.0,500,25.752067
-466.0,467,26.577525
-500.0,500,27.460342
-500.0,500,30.147503
-485.0,486,31.009436
-298.0,299,31.537034
-343.0,344,32.143498
-461.0,462,32.959047
-340.0,341,35.361628
-410.0,411,36.086349
-500.0,500,36.971553
-212.0,213,37.352585
-313.0,314,37.924003
-417.0,418,38.664005
-373.0,374,41.196271
-246.0,247,41.643972
-192.0,193,41.992911
-293.0,294,42.530914
-212.0,213,42.907693
-352.0,353,43.533487
-258.0,259,43.99085
-338.0,339,46.410623
-185.0,186,46.738602
-255.0,256,47.190635
-146.0,147,47.453058
-194.0,195,47.796865
-208.0,209,48.165067
-237.0,238,48.589803
-201.0,202,48.946053
-248.0,249,49.387299
-202.0,203,49.746726
-216.0,217,51.955093
-195.0,196,52.303035
-190.0,191,52.640149
-229.0,230,53.046417
-210.0,211,53.41924
-223.0,224,53.81404
-215.0,216,54.195133
-162.0,163,54.482573
-158.0,159,54.798333
-141.0,142,55.073645
-213.0,214,57.254031
-145.0,146,57.511464
-199.0,200,57.865293
-167.0,168,58.161776
-212.0,213,58.537805
-154.0,155,58.811249
-186.0,187,59.140731
-163.0,164,59.429408
-119.0,120,59.640622
-184.0,185,59.965919
-167.0,168,60.262481
-126.0,127,60.48686
-156.0,157,62.640807
-139.0,140,62.889404
-114.0,115,63.093473
-117.0,118,63.301871
-144.0,145,63.558414
-120.0,121,63.774227
-121.0,122,63.989641
-120.0,121,64.203269
-129.0,130,64.432149
-129.0,130,64.661933
-243.0,244,65.093435
-149.0,150,65.359591
-196.0,197,65.707135
-138.0,139,65.952239
-105.0,106,66.140252
-126.0,127,68.171477
-133.0,134,68.40757
-180.0,181,68.72691
-119.0,120,68.938886
-114.0,115,69.141857
-125.0,126,69.365001
-200.0,201,69.74506
-156.0,157,70.031299
-153.0,154,70.312243
-129.0,130,70.544325
-130.0,131,70.774979
-175.0,176,71.08641
-213.0,214,71.463807
-146.0,147,73.522996
-103.0,104,73.706588
-124.0,125,73.927194
-111.0,112,74.124918
-110.0,111,74.320907
-115.0,116,74.525345
-459.0,460,75.338001
-125.0,126,75.560208
-102.0,103,75.741908
-217.0,218,76.127033
-103.0,104,76.310095
-149.0,150,76.574198
-109.0,110,76.767771
-110.0,111,76.963546
-104.0,105,78.953067
-139.0,140,79.200717
-103.0,104,79.383898
-104.0,105,79.568815
-89.0,90,79.728009
-84.0,85,79.878699
-104.0,105,80.065696
-92.0,93,80.23036
-101.0,102,80.410815
-91.0,92,80.572718
-147.0,148,80.833686
-118.0,119,81.043791
-118.0,119,81.253527
-90.0,91,81.413829
-146.0,147,81.672718
-143.0,144,81.926394
-104.0,105,82.11191
-121.0,122,82.327013
-101.0,102,84.315034
-95.0,96,84.484423
-100.0,101,84.676832
-126.0,127,84.918998
-127.0,128,85.165982
-70.0,71,85.296544
-106.0,107,85.488256
-96.0,97,85.66385
-140.0,141,85.922015
-113.0,114,86.1328
-115.0,116,86.337882
-110.0,111,86.533683
-93.0,94,86.700949
-144.0,145,86.958541
-99.0,100,87.135215
-86.0,87,87.289171
-134.0,135,87.527328
-130.0,131,87.761072
-120.0,121,87.974595
-85.0,86,89.924588
-112.0,113,90.124911
-84.0,85,90.275395
-88.0,89,90.432473
-94.0,95,90.599843
-84.0,85,90.750101
-97.0,98,90.92608
-109.0,110,91.12048
-118.0,119,91.330711
-101.0,102,91.510357
-92.0,93,91.674653
-122.0,123,91.892851
-88.0,89,92.05021
-97.0,98,92.223025
-123.0,124,92.442018
-102.0,103,92.623348
-107.0,108,92.813671
-100.0,101,92.991817
-93.0,94,93.158055
-106.0,107,93.346689
-105.0,106,95.339548
-84.0,85,95.489547
-101.0,102,95.669531
-101.0,102,95.849504
-79.0,80,95.990646
-102.0,103,96.172222
-100.0,101,96.350258
-122.0,123,96.567503
-99.0,100,96.744042
-105.0,106,96.931322
-80.0,81,97.074329
-106.0,107,97.263042
-120.0,121,97.476968
-99.0,100,97.653226
-106.0,107,97.84246
-106.0,107,98.030873
-97.0,98,98.203828
-87.0,88,98.358989
-88.0,89,98.515945
-80.0,81,98.658659
-80.0,81,98.801521
-94.0,95,100.831318
-158.0,159,101.113334
-99.0,100,101.291308
-91.0,92,101.454483
-62.0,63,101.56935
-86.0,87,101.726671
-71.0,72,101.857148
-89.0,90,102.019768
-95.0,96,102.193242
-100.0,101,102.377565
-77.0,78,102.514932
-86.0,87,102.668602
-101.0,102,102.848383
-115.0,116,103.052914
-73.0,74,103.183549
-86.0,87,103.338123
-88.0,89,103.494944
-101.0,102,103.674788
-75.0,76,103.80917
-85.0,86,103.960904
-91.0,92,104.123663
-97.0,98,104.296289
-78.0,79,106.248799
-106.0,107,106.437416
-82.0,83,106.583619
-78.0,79,106.722875
-92.0,93,106.887642
-85.0,86,107.039827
-72.0,73,107.168665
-136.0,137,107.410354
-82.0,83,107.556414
-94.0,95,107.734234
-92.0,93,107.899347
-62.0,63,108.010809
-78.0,79,108.14997
-89.0,90,108.30835
-102.0,103,108.489562
-109.0,110,108.683861
-85.0,86,108.835337
-95.0,96,109.004195
-147.0,148,109.265843
-94.0,95,109.43444
-81.0,82,109.580267
-86.0,87,109.739966
-80.0,81,111.720843
-80.0,81,111.86706
-81.0,82,112.011649
-82.0,83,112.158156
-101.0,102,112.337791
-86.0,87,112.491304
-73.0,74,112.621824
-77.0,78,112.760874
-113.0,114,112.962685
-93.0,94,113.128402
-206.0,207,113.493219
-85.0,86,113.644447
-97.0,98,113.817331
-97.0,98,113.989629
-77.0,78,114.126978
-76.0,77,114.262757
-85.0,86,114.414001
-78.0,79,114.552991
-93.0,94,114.733496
-84.0,85,114.884139
-96.0,97,115.055835
-90.0,91,115.216403
-80.0,81,117.177986
-79.0,80,117.319193
-83.0,84,117.467199
-91.0,92,117.629358
-111.0,112,117.827341
-80.0,81,117.970489
-83.0,84,118.118399
-77.0,78,118.256167
-103.0,104,118.439367
-74.0,75,118.57185
-97.0,98,118.7444
-77.0,78,118.881741
-95.0,96,119.052649
-77.0,78,119.190624
-101.0,102,119.370156
-75.0,76,119.504053
-86.0,87,119.657217
-83.0,84,119.805341
-81.0,82,119.950081
-94.0,95,120.117455
-66.0,67,120.235468
-64.0,65,120.349856
-96.0,97,120.52111
-100.0,101,120.698971
-75.0,76,122.654168
-76.0,77,122.790158
-69.0,70,122.914062
-86.0,87,123.067611
-96.0,97,123.238509
-75.0,76,123.372729
-110.0,111,123.568204
-98.0,99,123.74267
-65.0,66,123.858976
-116.0,117,124.065705
-80.0,81,124.208513
-76.0,77,124.344087
-98.0,99,124.518352
-104.0,105,124.703222
-95.0,96,124.872613
-63.0,64,124.985526
-95.0,96,125.154964
-77.0,78,125.293198
-63.0,64,125.405985
-95.0,96,125.575295
-77.0,78,125.712655
-65.0,66,125.828861
-69.0,70,125.952637
-112.0,113,127.96819
-78.0,79,128.108069
-75.0,76,128.242345
-78.0,79,128.381418
-78.0,79,128.520598
-98.0,99,128.695174
-73.0,74,128.82566
-82.0,83,128.971872
-85.0,86,129.123276
-72.0,73,129.252201
-72.0,73,129.380847
-112.0,113,129.580123
-71.0,72,129.72349
-90.0,91,129.884549
-75.0,76,130.018615
-87.0,88,130.173947
-93.0,94,130.340114
-84.0,85,130.489929
-78.0,79,130.629036
-96.0,97,130.799699
-94.0,95,130.967377
-78.0,79,131.108328
-66.0,67,131.227382
-98.0,99,131.402135
-75.0,76,131.536135
-78.0,79,133.488286
-85.0,86,133.642817
-63.0,64,133.759129
-85.0,86,133.915186
-74.0,75,134.051915
-92.0,93,134.222543
-76.0,77,134.364206
-77.0,78,134.501712
-71.0,72,134.628593
-82.0,83,134.774836
-76.0,77,134.910701
-77.0,78,135.048301
-89.0,90,135.209761
-79.0,80,135.351199
-71.0,72,135.478277
-72.0,73,135.607101
-84.0,85,135.756935
-75.0,76,135.892763
-79.0,80,136.033933
-81.0,82,136.178856
-91.0,92,136.341958
-77.0,78,136.479515
-85.0,86,136.630949
-62.0,63,136.741912
-88.0,89,136.898777
-71.0,72,137.025817
