#{"t_start": 1772868073.667727, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.951665
19.0,154,2.03586
5.0,60,2.068673
9.0,106,2.1266
7.0,80,2.170363
9.0,102,2.226091
6.0,74,2.26651
5.0,60,2.299304
11.0,130,2.372379
2.0,26,2.386743
8.0,92,2.437004
9.0,102,2.492761
19.0,154,2.576866
6.0,70,2.615128
11.0,126,2.683928
10.0,116,2.747393
6.0,72,2.786776
19.0,154,2.87222
11.0,126,2.941113
11.0,130,4.747525
9.0,104,4.80995
10.0,118,4.878448
9.0,102,4.93406
11.0,130,5.004954
19.0,154,5.089999
8.0,92,5.140413
6.0,70,5.178722
6.0,72,5.218127
20.0,164,5.307819
3.0,38,5.328647
11.0,130,5.399751
11.0,130,5.470998
8.0,96,5.52357
15.0,118,5.588149
11.0,126,5.65712
12.0,140,5.734411
11.0,130,5.805675
10.0,116,5.869284
20.0,164,7.697058
11.0,130,7.769176
9.0,102,7.825007
11.0,130,7.896018
12.0,140,7.972484
9.0,106,8.030342
0.0,6,8.033676
11.0,130,8.104609
20.0,164,8.194055
9.0,104,8.25087
3.0,38,8.271684
7.0,82,8.317266
20.0,164,8.407069
6.0,70,8.445349
1.0,16,8.454155
20.0,164,8.544031
5.0,62,8.57803
3.0,38,8.59889
8.0,90,8.648272
10.0,116,8.711881
