#{"t_start": 1772182306.3717494, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.728464
19.0,154,2.820326
5.0,60,2.855596
9.0,106,2.914918
7.0,80,2.959621
9.0,102,3.016745
6.0,74,3.058607
5.0,60,3.092395
11.0,130,3.165528
2.0,26,3.180255
8.0,92,3.231592
9.0,102,3.288373
19.0,154,3.374102
6.0,70,3.413139
11.0,126,3.483227
10.0,116,3.547814
6.0,72,3.587878
19.0,154,3.67379
11.0,126,3.745948
11.0,130,5.317509
9.0,104,5.379884
10.0,118,5.449885
9.0,102,5.508859
11.0,130,5.584012
19.0,154,5.672003
8.0,92,5.723847
6.0,70,5.763348
6.0,72,5.805477
20.0,164,5.900927
3.0,38,5.923329
11.0,130,5.997551
11.0,130,6.073267
8.0,96,6.129193
15.0,118,6.197483
11.0,126,6.268132
12.0,140,6.346452
11.0,130,6.41942
10.0,116,6.484637
20.0,164,8.043713
11.0,130,8.118001
9.0,102,8.175196
11.0,130,8.247742
12.0,140,8.326
9.0,106,8.385333
0.0,6,8.388744
11.0,130,8.461408
20.0,164,8.553013
9.0,104,8.611083
3.0,38,8.632322
7.0,82,8.678124
20.0,164,8.769509
6.0,70,8.809968
1.0,16,8.818951
20.0,164,8.910565
5.0,62,8.945318
3.0,38,8.966652
8.0,90,9.017262
10.0,116,9.082146
