r,l
140.0,6213
156.0,6489
45.0,3882
74.0,4080
25.0,3225
65.0,5912
264.0,7312
165.0,6590
281.0,6971
48.0,3306
27.0,2788
260.0,7295
281.0,8414
214.0,7039
