#{"t_start": 1772786421.628906, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.116212
7.0,80,0.228228
12.0,140,0.424216
6.0,70,0.522193
7.0,84,0.639702
1.0,16,0.662156
2.0,26,0.698576
1.0,16,0.721025
4.0,48,0.788149
7.0,80,0.900065
17.0,188,1.162799
5.0,58,1.243742
6.0,72,1.344124
10.0,116,1.5059
1.0,16,1.528302
1.0,16,1.550696
10.0,116,1.712475
9.0,104,1.857533
7.0,84,1.974731
5.0,60,2.058474
2.0,26,2.094834
12.0,140,2.290034
12.0,142,2.487945
5.0,58,2.568894
9.0,102,2.711078
2.0,26,2.747426
3.0,38,2.800614
11.0,130,6.571503
5.0,60,6.672594
3.0,38,6.736532
6.0,70,6.854138
4.0,48,6.934567
11.0,126,7.144934
5.0,60,7.264739
1.0,16,7.291495
12.0,142,7.528202
12.0,138,7.758272
10.0,116,7.951581
4.0,48,8.031772
15.0,174,8.323548
9.0,104,8.516747
5.0,60,8.616907
15.0,166,8.893743
2.0,26,8.937202
12.0,140,9.17086
9.0,102,9.341069
7.0,82,9.477954
6.0,74,9.601439
8.0,92,9.755096
1.0,16,9.781946
9.0,102,13.418102
3.0,38,13.481933
11.0,128,13.69608
5.0,58,13.795368
3.0,38,13.859082
3.0,38,13.922702
7.0,82,14.059869
15.0,166,14.338017
12.0,136,14.564978
5.0,58,14.663928
3.0,38,14.727674
15.0,166,15.005282
9.0,104,15.179578
6.0,70,15.296973
2.0,26,15.340523
7.0,82,15.47955
6.0,72,15.600119
12.0,140,15.834282
8.0,90,15.984657
7.0,80,16.118364
1.0,16,16.1452
7.0,80,16.278955
9.0,104,16.453178
4.0,48,16.533448
7.0,80,16.667315
5.0,58,16.764277
