#{"t_start": 1772718137.3367677, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.133202
7.0,80,0.241016
12.0,140,0.41998
6.0,70,0.510328
7.0,84,0.618623
1.0,16,0.639352
2.0,26,0.672952
1.0,16,0.693688
4.0,48,0.755611
7.0,80,0.858825
17.0,188,1.101115
5.0,58,1.175797
6.0,72,1.268424
10.0,116,1.41749
1.0,16,1.438159
1.0,16,1.458799
10.0,116,1.607937
9.0,104,1.741588
7.0,84,1.849624
5.0,60,1.9268
2.0,26,1.960281
12.0,140,2.140237
12.0,142,2.322761
5.0,58,2.397359
9.0,102,2.52849
2.0,26,2.562011
3.0,38,2.610933
11.0,130,6.426924
5.0,60,6.512827
3.0,38,6.562195
6.0,70,6.653247
4.0,48,6.715693
11.0,126,6.879393
5.0,60,6.957399
1.0,16,6.97828
12.0,142,7.163355
12.0,138,7.343064
10.0,116,7.493765
4.0,48,7.558609
15.0,174,7.786181
9.0,104,7.921398
5.0,60,7.999386
15.0,166,8.217922
2.0,26,8.251895
12.0,140,8.433901
9.0,102,8.569734
7.0,82,8.676619
6.0,74,8.772938
8.0,92,8.892702
1.0,16,8.913629
9.0,102,12.616293
3.0,38,12.679486
11.0,126,12.852908
3.0,38,12.90239
6.0,70,12.996247
11.0,130,13.165179
9.0,106,13.302898
12.0,140,13.484649
15.0,166,13.702639
3.0,38,13.752169
9.0,106,13.889819
0.0,6,13.897707
12.0,140,14.079559
5.0,58,14.15494
6.0,70,14.24598
5.0,58,14.321377
6.0,70,14.412355
9.0,102,14.544852
12.0,140,14.7266
4.0,48,14.789073
0.0,6,14.796951
6.0,70,14.88794
7.0,80,14.991914
3.0,38,15.041346
6.0,74,15.13746
