#{"t_start": 1773248323.3752537, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.52076
7.0,80,0.674522
12.0,140,0.942346
6.0,70,1.070138
7.0,84,1.228944
1.0,16,1.257997
2.0,26,1.304098
1.0,16,1.334623
4.0,48,1.423684
7.0,80,1.573851
17.0,188,1.923833
5.0,58,2.083695
6.0,72,2.211262
10.0,116,2.416521
1.0,16,2.444941
1.0,16,2.473312
10.0,116,2.678243
9.0,104,2.861975
7.0,84,3.010476
5.0,60,3.116589
2.0,26,3.162705
12.0,140,3.410592
12.0,142,3.662161
5.0,58,3.764945
9.0,102,3.945903
2.0,26,3.992097
3.0,38,4.059448
11.0,130,110.49415
5.0,60,110.601613
3.0,38,110.669515
6.0,70,110.794456
4.0,48,110.880166
11.0,126,111.10496
7.0,82,111.251306
4.0,48,111.337013
12.0,138,111.583158
7.0,80,111.725953
6.0,70,111.851502
17.0,188,112.186587
6.0,70,112.311476
9.0,106,112.500659
12.0,140,112.750433
6.0,70,112.879318
3.0,38,112.947518
12.0,140,113.197913
15.0,176,113.513219
6.0,70,113.638452
12.0,140,113.888952
4.0,48,113.974954
17.0,192,227.725754
12.0,142,227.979181
0.0,6,227.990037
3.0,38,228.057737
8.0,90,228.217889
2.0,26,228.264282
1.0,16,228.292846
7.0,80,228.4352
6.0,70,228.559743
4.0,48,228.645284
7.0,80,228.787499
4.0,48,228.872982
1.0,16,228.901538
2.0,26,228.947851
14.0,164,229.239758
17.0,188,229.574464
9.0,102,229.75613
9.0,104,229.941502
11.0,128,230.169371
1.0,16,230.198017
12.0,138,230.443809
8.0,92,230.607577
12.0,138,230.853251
10.0,116,231.062084
