#{"t_start": 1772197357.6737428, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,3.576781
19.0,154,3.760075
5.0,60,3.831502
9.0,106,3.960262
7.0,80,4.055608
9.0,102,4.176784
6.0,74,4.264713
5.0,60,4.336526
11.0,130,4.490498
2.0,26,4.521387
8.0,92,4.631714
9.0,102,4.75271
19.0,154,4.935275
6.0,70,5.018492
11.0,126,5.177078
10.0,116,5.314839
6.0,72,5.400241
19.0,154,5.58452
11.0,126,5.734068
11.0,130,8.490065
9.0,104,8.620705
10.0,118,8.761202
9.0,102,8.882606
11.0,130,9.037151
19.0,154,9.220114
8.0,92,9.329573
6.0,70,9.412864
6.0,72,9.498477
20.0,164,9.693205
3.0,38,9.738455
11.0,130,9.892804
11.0,130,10.047223
8.0,96,10.16134
15.0,118,10.315456
11.0,126,10.466023
12.0,140,10.632733
11.0,130,10.787487
10.0,116,10.925551
20.0,164,13.6635
11.0,130,13.819394
9.0,102,13.941741
11.0,130,14.097518
12.0,140,14.265256
9.0,106,14.392563
0.0,6,14.399843
11.0,130,14.555547
20.0,164,14.751937
9.0,104,14.877128
3.0,38,14.922762
7.0,82,15.021928
20.0,164,15.218479
6.0,70,15.302277
1.0,16,15.321717
20.0,164,15.51825
5.0,62,15.592603
3.0,38,15.638252
8.0,90,15.746199
10.0,116,15.887277
