#{"t_start": 1772527407.6821187, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.317575
19.0,154,2.423843
5.0,60,2.465426
9.0,106,2.542099
7.0,80,2.59839
9.0,102,2.671661
6.0,74,2.72462
5.0,60,2.767508
11.0,130,2.857967
2.0,26,2.876717
8.0,92,2.942583
9.0,102,3.015184
19.0,154,3.127993
6.0,70,3.178296
11.0,126,3.268534
10.0,116,3.350069
6.0,72,3.401086
19.0,154,3.513964
11.0,126,3.605102
11.0,130,5.453543
9.0,104,5.533656
10.0,118,5.6162
9.0,102,5.686672
11.0,130,5.77648
19.0,154,5.885081
8.0,92,5.94882
6.0,70,5.998512
6.0,72,6.04832
20.0,164,6.16175
3.0,38,6.188257
11.0,130,6.278131
11.0,130,6.36803
8.0,96,6.436201
15.0,118,6.517972
11.0,126,6.605063
12.0,140,6.702141
11.0,130,6.792239
10.0,116,6.872823
20.0,164,8.69272
11.0,130,8.784326
9.0,102,8.854586
11.0,130,8.94405
12.0,140,9.041049
9.0,106,9.113916
0.0,6,9.118116
11.0,130,9.207474
20.0,164,9.320161
9.0,104,9.391628
3.0,38,9.417785
7.0,82,9.474131
20.0,164,9.586904
6.0,70,9.636582
1.0,16,9.647754
20.0,164,9.761013
5.0,62,9.803701
3.0,38,9.829911
8.0,90,9.89186
10.0,116,9.971681
