r,l
140.0,6213
156.0,6489
47.0,4250
265.0,5610
79.0,4103
56.0,5018
41.0,4069
293.0,7208
278.0,4496
350.0,7187
306.0,5745
58.0,4138
36.0,3601
33.0,3783
285.0,8280
