#{"t_start": 1772219062.2689493, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.101237
7.0,80,0.174678
12.0,140,0.303209
6.0,70,0.367589
7.0,84,0.444756
1.0,16,0.459522
2.0,26,0.483493
1.0,16,0.498305
4.0,48,0.542479
7.0,80,0.616424
17.0,188,0.788736
5.0,58,0.842055
6.0,72,0.908204
10.0,116,1.014699
1.0,16,1.029478
1.0,16,1.044242
10.0,116,1.150818
9.0,104,1.246237
7.0,84,1.323334
5.0,60,1.378435
2.0,26,1.402373
12.0,140,1.530966
12.0,142,1.661359
5.0,58,1.714652
9.0,102,1.808485
2.0,26,1.832486
3.0,38,1.867583
11.0,130,4.478966
5.0,60,4.544959
3.0,38,4.586716
6.0,70,4.656092
4.0,48,4.700383
11.0,126,4.816472
7.0,82,4.891959
4.0,48,4.936191
12.0,138,5.063236
7.0,80,5.137036
6.0,70,5.201662
17.0,188,5.374639
6.0,70,5.439199
9.0,106,5.536994
12.0,140,5.666216
6.0,70,5.73088
3.0,38,5.766021
12.0,140,5.89514
15.0,176,6.057504
6.0,70,6.122183
12.0,140,6.252738
4.0,48,6.297192
18.0,202,8.54514
1.0,16,8.560065
9.0,104,8.655845
16.0,178,8.819741
9.0,104,8.915477
17.0,192,9.094106
6.0,70,9.15861
2.0,26,9.182648
8.0,90,9.265565
1.0,16,9.280397
13.0,150,9.41855
5.0,60,9.473809
7.0,82,9.549414
6.0,70,9.613933
11.0,128,9.731774
7.0,82,9.807922
6.0,70,9.87262
7.0,80,9.946526
1.0,16,9.961372
5.0,58,10.014986
11.0,130,10.135108
2.0,28,10.161021
9.0,102,10.255013
