#{"t_start": 1772527306.3023484, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.120521
7.0,80,0.23783
12.0,140,0.413418
6.0,70,0.500655
7.0,84,0.608539
1.0,16,0.629214
2.0,26,0.662803
1.0,16,0.683509
4.0,48,0.745411
7.0,80,0.848537
17.0,188,1.095747
5.0,58,1.170715
6.0,72,1.2635
10.0,116,1.412848
1.0,16,1.433532
1.0,16,1.454229
10.0,116,1.603593
9.0,104,1.737525
7.0,84,1.845793
5.0,60,1.923275
2.0,26,1.956923
12.0,140,2.137608
12.0,142,2.320834
5.0,58,2.395788
9.0,102,2.527503
2.0,26,2.561117
3.0,38,2.610224
11.0,130,6.009219
5.0,60,6.098113
3.0,38,6.15066
6.0,70,6.238533
4.0,48,6.2988
11.0,126,6.456812
5.0,60,6.53487
1.0,16,6.555085
12.0,142,6.738706
12.0,138,6.918012
10.0,116,7.068712
4.0,48,7.131128
15.0,174,7.357107
9.0,104,7.492197
5.0,60,7.570261
15.0,166,7.786647
2.0,26,7.820478
12.0,140,8.002773
9.0,102,8.135508
7.0,82,8.242164
6.0,74,8.338523
8.0,92,8.458238
1.0,16,8.479171
9.0,102,12.087245
3.0,38,12.150515
11.0,128,12.322396
7.0,80,12.423127
6.0,70,12.512221
15.0,166,12.743404
7.0,80,12.84653
10.0,118,12.995379
7.0,80,13.095999
8.0,90,13.21242
2.0,26,13.246425
9.0,102,13.379125
11.0,126,13.542944
5.0,58,13.618424
6.0,70,13.709491
5.0,58,13.784962
6.0,70,13.876062
6.0,70,13.967136
3.0,38,14.016615
3.0,38,14.066809
2.0,26,14.100693
12.0,140,14.282678
4.0,48,14.345166
12.0,140,14.527145
11.0,126,14.69089
