#{"t_start": 1772529034.6376648, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.543917
19.0,154,1.652491
5.0,60,1.694808
9.0,106,1.769553
7.0,80,1.826043
9.0,102,1.897958
6.0,74,1.950168
5.0,60,1.993085
11.0,130,2.08445
2.0,26,2.102785
8.0,92,2.167478
9.0,102,2.239408
19.0,154,2.35205
6.0,70,2.40137
11.0,126,2.489899
10.0,116,2.57161
6.0,72,2.622522
19.0,154,2.731469
11.0,126,2.822873
11.0,130,4.685955
9.0,104,4.768769
10.0,118,4.853128
9.0,102,4.924985
11.0,130,5.016366
19.0,154,5.125686
8.0,92,5.190485
6.0,70,5.239756
6.0,72,5.290414
20.0,164,5.405733
3.0,38,5.432516
11.0,130,5.523916
11.0,130,5.615519
8.0,96,5.683319
15.0,118,5.766465
11.0,126,5.855038
12.0,140,5.953492
11.0,130,6.044905
10.0,116,6.126724
20.0,164,7.931328
11.0,130,8.023055
9.0,102,8.094983
11.0,130,8.186696
12.0,140,8.285413
9.0,106,8.360167
0.0,6,8.364518
11.0,130,8.456379
20.0,164,8.571901
9.0,104,8.645393
3.0,38,8.672609
7.0,82,8.731064
20.0,164,8.846753
6.0,70,8.89614
1.0,16,8.90749
20.0,164,9.023215
5.0,62,9.068236
3.0,38,9.09517
8.0,90,9.158859
10.0,116,9.240949
