#{"t_start": 1772785936.9329867, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.544804
19.0,154,1.631918
5.0,60,1.66603
9.0,106,1.726192
7.0,80,1.771606
9.0,102,1.8296
6.0,74,1.871604
5.0,60,1.906895
11.0,130,1.993248
2.0,26,2.010084
8.0,92,2.063907
9.0,102,2.121925
19.0,154,2.209601
6.0,70,2.249194
11.0,126,2.322317
10.0,116,2.394478
6.0,72,2.441322
19.0,154,2.533674
11.0,126,2.609513
11.0,130,4.273685
9.0,104,4.335893
10.0,118,4.403929
9.0,102,4.461372
11.0,130,4.534547
19.0,154,4.621319
8.0,92,4.673161
6.0,70,4.712708
6.0,72,4.754971
20.0,164,4.847336
3.0,38,4.868834
11.0,130,4.942631
11.0,130,5.015876
8.0,96,5.070075
15.0,118,5.136622
11.0,126,5.207912
12.0,140,5.287476
11.0,130,5.361674
10.0,116,5.427302
20.0,164,7.111813
11.0,130,7.185532
9.0,102,7.243293
11.0,130,7.316963
12.0,140,7.39596
9.0,106,7.456362
0.0,6,7.459811
11.0,130,7.533797
20.0,164,7.628565
9.0,104,7.687876
3.0,38,7.709419
7.0,82,7.755991
20.0,164,7.848654
6.0,70,7.888268
1.0,16,7.897374
20.0,164,7.990495
5.0,62,8.025764
3.0,38,8.047328
8.0,90,8.098268
10.0,116,8.163978
