#{"t_start": 1772187911.1995454, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.444979
19.0,154,1.530699
5.0,60,1.564118
9.0,106,1.623168
7.0,80,1.667747
9.0,102,1.726233
6.0,74,1.767476
5.0,60,1.801264
11.0,130,1.873088
2.0,26,1.887528
8.0,92,1.938487
9.0,102,1.994917
19.0,154,2.079983
6.0,70,2.118783
11.0,126,2.188438
10.0,116,2.252685
6.0,72,2.292547
19.0,154,2.377811
11.0,126,2.447497
11.0,130,3.738484
9.0,104,3.79919
10.0,118,3.865505
9.0,102,3.922214
11.0,130,3.994471
19.0,154,4.079993
8.0,92,4.131157
6.0,70,4.170111
6.0,72,4.210175
20.0,164,4.301398
3.0,38,4.322552
11.0,130,4.395056
11.0,130,4.467342
8.0,96,4.520782
15.0,118,4.586463
11.0,126,4.65653
12.0,140,4.734442
11.0,130,4.806967
10.0,116,4.871768
20.0,164,6.187262
11.0,130,6.259622
9.0,102,6.316417
11.0,130,6.389087
12.0,140,6.467019
9.0,106,6.525961
0.0,6,6.52936
11.0,130,6.601624
20.0,164,6.692791
9.0,104,6.750677
3.0,38,6.771867
7.0,82,6.81753
20.0,164,6.908755
6.0,70,6.947703
1.0,16,6.956648
20.0,164,7.048078
5.0,62,7.082752
3.0,38,7.104022
8.0,90,7.154302
10.0,116,7.219178
