#{"t_start": 1772034135.954034, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.7381
-500.0,500,4.628155
-500.0,500,5.50079
-500.0,500,6.371779
-500.0,500,9.308916
-500.0,500,10.184494
-500.0,500,11.060396
-500.0,500,11.963911
-500.0,500,14.593613
-500.0,500,15.457503
-500.0,500,16.330752
-500.0,500,17.204711
-500.0,500,19.773379
-500.0,500,20.645139
-500.0,500,21.52138
-500.0,500,22.399091
-500.0,500,24.970406
-500.0,500,25.843685
-466.0,467,26.687763
-500.0,500,27.587468
-500.0,500,30.201036
-485.0,486,31.053267
-298.0,299,31.576203
-343.0,344,32.178058
-461.0,462,32.983962
-340.0,341,35.284585
-410.0,411,36.002093
-500.0,500,36.876225
-212.0,213,37.250071
-313.0,314,37.797305
-417.0,418,38.525841
-373.0,374,40.880811
-246.0,247,41.311838
-192.0,193,41.67213
-293.0,294,42.221675
-212.0,213,42.616073
-352.0,353,43.260098
-258.0,259,43.735353
-338.0,339,46.062769
-185.0,186,46.388177
-255.0,256,46.835914
-146.0,147,47.092462
-194.0,195,47.433448
-208.0,209,47.799774
-237.0,238,48.215359
-201.0,202,48.573601
-248.0,249,49.012797
-202.0,203,49.366984
-216.0,217,51.464225
-195.0,196,51.81962
-190.0,191,52.164832
-229.0,230,52.566735
-210.0,211,52.937034
-223.0,224,53.329442
-215.0,216,53.706561
-162.0,163,53.990892
-158.0,159,54.26832
-141.0,142,54.516876
-213.0,214,56.602065
-145.0,146,56.898072
-199.0,200,57.256362
-167.0,168,57.556656
-212.0,213,57.928903
-154.0,155,58.204563
-186.0,187,58.531319
-163.0,164,58.819929
-119.0,120,59.028903
-184.0,185,59.356204
-167.0,168,59.651502
-126.0,127,59.872856
-156.0,157,61.854025
-139.0,140,62.097274
-114.0,115,62.29718
-117.0,118,62.502211
-144.0,145,62.756182
-120.0,121,62.970634
-121.0,122,63.182561
-120.0,121,63.392972
-129.0,130,63.618915
-129.0,130,63.84462
-243.0,244,64.268491
-149.0,150,64.529247
-196.0,197,64.871749
-138.0,139,65.113106
-105.0,106,65.297125
-126.0,127,67.233149
-133.0,134,67.466793
-180.0,181,67.781407
-119.0,120,67.989953
-114.0,115,68.189908
-125.0,126,68.408933
-200.0,201,68.758851
-156.0,157,69.031685
-153.0,154,69.299479
-129.0,130,69.527213
-130.0,131,69.754863
-175.0,176,70.060742
-213.0,214,70.433101
-146.0,147,72.41347
-103.0,104,72.594718
-124.0,125,72.811913
-111.0,112,73.00606
-110.0,111,73.198563
-115.0,116,73.399765
-459.0,460,74.198313
-125.0,126,74.416722
-102.0,103,74.595311
-217.0,218,74.97314
-103.0,104,75.154179
-149.0,150,75.419986
-109.0,110,75.613609
-110.0,111,75.812248
-104.0,105,77.72748
-139.0,140,77.970936
-103.0,104,78.151848
-104.0,105,78.334405
-89.0,90,78.491282
-84.0,85,78.639698
-104.0,105,78.822316
-92.0,93,78.983741
-101.0,102,79.160892
-91.0,92,79.320844
-147.0,148,79.580024
-118.0,119,79.789419
-118.0,119,79.996409
-90.0,91,80.154478
-146.0,147,80.40993
-143.0,144,80.660459
-104.0,105,80.843865
-121.0,122,81.056076
-101.0,102,82.939795
-95.0,96,83.106708
-100.0,101,83.282077
-126.0,127,83.502738
-127.0,128,83.724835
-70.0,71,83.848002
-106.0,107,84.036595
-96.0,97,84.209977
-140.0,141,84.4584
-113.0,114,84.65798
-115.0,116,84.859361
-110.0,111,85.051955
-93.0,94,85.215855
-144.0,145,85.468005
-99.0,100,85.64141
-86.0,87,85.792282
-134.0,135,86.026875
-130.0,131,86.254527
-120.0,121,86.464985
-85.0,86,88.339645
-112.0,113,88.536308
-84.0,85,88.684284
-88.0,89,88.839165
-94.0,95,89.004129
-84.0,85,89.151924
-97.0,98,89.323786
-109.0,110,89.515338
-118.0,119,89.722163
-101.0,102,89.903187
-92.0,93,90.065119
-122.0,123,90.279466
-88.0,89,90.43435
-97.0,98,90.605313
-123.0,124,90.820944
-102.0,103,90.999829
-107.0,108,91.1876
-100.0,101,91.363744
-93.0,94,91.528142
-106.0,107,91.713925
-105.0,106,93.606139
-84.0,85,93.753877
-101.0,102,93.931526
-101.0,102,94.108723
-79.0,80,94.248238
-102.0,103,94.427064
-100.0,101,94.602934
-122.0,123,94.816781
-99.0,100,94.990345
-105.0,106,95.174337
-80.0,81,95.31499
-106.0,107,95.501034
-120.0,121,95.711662
-99.0,100,95.885294
-106.0,107,96.071313
-106.0,107,96.257961
-97.0,98,96.4285
-87.0,88,96.582289
-88.0,89,96.73713
-80.0,81,96.877744
-80.0,81,97.022397
-94.0,95,98.970335
-158.0,159,99.248621
-99.0,100,99.425556
-91.0,92,99.588193
-62.0,63,99.698247
-86.0,87,99.853469
-71.0,72,99.986116
-89.0,90,100.152035
-95.0,96,100.330011
-100.0,101,100.505847
-77.0,78,100.641446
-86.0,87,100.792308
-101.0,102,100.968764
-115.0,116,101.171908
-73.0,74,101.300368
-86.0,87,101.451373
-88.0,89,101.606887
-101.0,102,101.866451
-75.0,76,102.003176
-85.0,86,102.156858
-91.0,92,102.319478
-97.0,98,102.490685
-78.0,79,104.46675
-106.0,107,104.652544
