r,l
140.0,6213
264.0,7100
59.0,3692
281.0,3721
98.0,7120
60.0,4082
250.0,5762
52.0,4178
33.0,2383
122.0,6361
6.0,1355
22.0,2167
307.0,6523
177.0,5193
290.0,5159
293.0,6267
