#{"t_start": 1772820884.7254157, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.126618
7.0,80,0.233192
12.0,140,0.392425
6.0,70,0.474051
7.0,84,0.575376
1.0,16,0.594732
2.0,26,0.626114
1.0,16,0.645486
4.0,48,0.703368
7.0,80,0.799903
17.0,188,1.026649
5.0,58,1.096593
6.0,72,1.183364
10.0,116,1.323165
1.0,16,1.342533
1.0,16,1.36186
10.0,116,1.501667
9.0,104,1.626953
7.0,84,1.728213
5.0,60,1.800543
2.0,26,1.831939
12.0,140,2.000687
12.0,142,2.171771
5.0,58,2.241772
9.0,102,2.364663
2.0,26,2.396066
3.0,38,2.441957
11.0,130,5.844394
5.0,60,5.919804
3.0,38,5.963119
6.0,70,6.043077
4.0,48,6.097715
11.0,126,6.244006
5.0,60,6.314652
1.0,16,6.334044
12.0,142,6.505371
12.0,138,6.674364
10.0,116,6.814606
4.0,48,6.872675
15.0,174,7.085835
9.0,104,7.211713
5.0,60,7.28425
15.0,166,7.484763
2.0,26,7.516345
12.0,140,7.68798
9.0,102,7.811452
7.0,82,7.91061
6.0,74,8.000109
8.0,92,8.111397
1.0,16,8.133254
9.0,102,11.588449
3.0,38,11.650678
11.0,126,11.811017
3.0,38,11.857079
6.0,70,11.941818
11.0,130,12.099237
9.0,106,12.229202
12.0,140,12.398756
15.0,166,12.599654
3.0,38,12.6457
9.0,106,12.775942
0.0,6,12.783353
12.0,140,12.95287
5.0,58,13.023249
6.0,70,13.108011
5.0,58,13.178279
6.0,70,13.263055
9.0,102,13.386655
12.0,140,13.558239
4.0,48,13.61652
0.0,6,13.623883
6.0,70,13.708699
7.0,80,13.805671
3.0,38,13.851758
6.0,74,13.941481
