#{"t_start": 1772182117.289354, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.633556
19.0,154,2.750757
5.0,60,2.796502
9.0,106,2.877198
7.0,80,2.938281
9.0,102,3.017521
6.0,74,3.073935
5.0,60,3.122379
11.0,130,3.220973
2.0,26,3.240774
8.0,92,3.310614
9.0,102,3.388107
19.0,154,3.505182
6.0,70,3.558325
11.0,126,3.653996
10.0,116,3.742035
6.0,72,3.799064
19.0,154,3.916169
11.0,126,4.01172
11.0,130,5.979116
9.0,104,6.068847
10.0,118,6.161307
9.0,102,6.239095
11.0,130,6.338303
19.0,154,6.45603
8.0,92,6.526266
6.0,70,6.57966
6.0,72,6.634579
20.0,164,6.759919
3.0,38,6.788998
11.0,130,6.888119
11.0,130,6.987228
8.0,96,7.060424
15.0,118,7.150495
11.0,126,7.250571
12.0,140,7.363648
11.0,130,7.469651
10.0,116,7.564345
20.0,164,9.503594
11.0,130,9.602969
9.0,102,9.680932
11.0,130,9.780514
12.0,140,9.887541
9.0,106,9.968516
0.0,6,9.973182
11.0,130,10.072258
20.0,164,10.197732
9.0,104,10.2837
3.0,38,10.31308
7.0,82,10.375663
20.0,164,10.502471
6.0,70,10.555896
1.0,16,10.568398
20.0,164,10.695097
5.0,62,10.742586
3.0,38,10.77169
8.0,90,10.840517
10.0,116,10.929494
