#{"t_start": 1772182028.268144, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.584194
19.0,154,2.693244
5.0,60,2.735693
9.0,106,2.81067
7.0,80,2.867571
9.0,102,2.940024
6.0,74,2.995572
5.0,60,3.038632
11.0,130,3.130122
2.0,26,3.14875
8.0,92,3.213526
9.0,102,3.285409
19.0,154,3.393954
6.0,70,3.443323
11.0,126,3.532036
10.0,116,3.613737
6.0,72,3.667166
19.0,154,3.775823
11.0,126,3.864668
11.0,130,6.032956
9.0,104,6.114614
10.0,118,6.198121
9.0,102,6.269834
11.0,130,6.360228
19.0,154,6.467094
8.0,92,6.531328
6.0,70,6.580384
6.0,72,6.630415
20.0,164,6.744798
3.0,38,6.771331
11.0,130,6.861769
11.0,130,6.952587
8.0,96,7.019239
15.0,118,7.101452
11.0,126,7.190871
12.0,140,7.288415
11.0,130,7.379138
10.0,116,7.469629
20.0,164,9.656218
11.0,130,9.752195
9.0,102,9.822875
11.0,130,9.913926
12.0,140,10.011071
9.0,106,10.084496
0.0,6,10.08873
11.0,130,10.178999
20.0,164,10.294585
9.0,104,10.366884
3.0,38,10.393354
7.0,82,10.450336
20.0,164,10.564376
6.0,70,10.613125
1.0,16,10.624338
20.0,164,10.738775
5.0,62,10.795928
3.0,38,10.823133
8.0,90,10.887679
10.0,116,10.991051
