r,l
140.0,6213
156.0,6489
47.0,4250
299.0,6937
325.0,8229
64.0,4779
61.0,3157
250.0,5963
312.0,7573
44.0,3942
333.0,5965
45.0,2835
36.0,3919
292.0,5968
378.0,3981
