guix, 65.7798719406128,Acrobot-v1,-73.0
guix, 1306.1847956180573,Hopper-v5,3535.0109456777573
guix, 66.04751014709473,Acrobot-v1,-73.0
guix, 1321.7599802017212,Hopper-v5,3535.0109456777573
guix, 66.25055837631226,Acrobot-v1,-73.0
guix, 1316.1884145736694,Hopper-v5,3535.0109456777573
guix, 66.87049841880798,Acrobot-v1,-73.0
guix, 1311.1072130203247,Hopper-v5,3535.0109456777573
guix, 65.48596692085266,Acrobot-v1,-73.0
guix, 1313.3725225925446,Hopper-v5,3535.0109456777573
guix, 65.76358151435852,Acrobot-v1,-73.0
guix, 1312.7580833435059,Hopper-v5,3535.0109456777573
guix, 66.7012209892273,Acrobot-v1,-73.0
guix, 1324.0621185302734,Hopper-v5,3535.0109456777573
guix, 65.86593914031982,Acrobot-v1,-73.0
guix, 1308.029942035675,Hopper-v5,3535.0109456777573
guix, 66.80356001853943,Acrobot-v1,-73.0
guix, 1319.0037236213684,Hopper-v5,3535.0109456777573
guix, 66.80290102958679,Acrobot-v1,-73.0
guix, 1318.4771270751953,Hopper-v5,3535.0109456777573
guix, 66.89047813415527,Acrobot-v1,-73.0
guix, 1311.0916409492493,Hopper-v5,3535.0109456777573
guix, 67.231760263443,Acrobot-v1,-73.0
guix, 1329.5931196212769,Hopper-v5,3535.0109456777573
guix, 66.91155338287354,Acrobot-v1,-73.0
guix, 1323.3727917671204,Hopper-v5,3535.0109456777573
guix, 65.83058881759644,Acrobot-v1,-73.0
guix, 1315.4689288139343,Hopper-v5,3535.0109456777573
guix, 67.2907395362854,Acrobot-v1,-73.0
guix, 1328.596301317215,Hopper-v5,3535.0109456777573
guix, 65.92279696464539,Acrobot-v1,-73.0
guix, 1314.6423678398132,Hopper-v5,3535.0109456777573
guix, 65.90533947944641,Acrobot-v1,-73.0
guix, 1329.774395942688,Hopper-v5,3535.0109456777573
guix, 66.77777433395386,Acrobot-v1,-73.0
guix, 1308.355521440506,Hopper-v5,3535.0109456777573
guix, 67.69698095321655,Acrobot-v1,-73.0
guix, 1326.677384853363,Hopper-v5,3535.0109456777573
guix, 66.81609535217285,Acrobot-v1,-73.0
guix, 1309.3875510692596,Hopper-v5,3535.0109456777573
guix, 66.9695737361908,Acrobot-v1,-73.0
guix, 1298.801987171173,Hopper-v5,3535.0109456777573
guix, 66.16760587692261,Acrobot-v1,-73.0
guix, 1304.903246164322,Hopper-v5,3535.0109456777573
guix, 66.92167019844055,Acrobot-v1,-73.0
guix, 1321.0240759849548,Hopper-v5,3535.0109456777573
guix, 66.48470091819763,Acrobot-v1,-73.0
guix, 1322.693618297577,Hopper-v5,3535.0109456777573
guix, 66.4027898311615,Acrobot-v1,-73.0
guix, 1306.7305150032043,Hopper-v5,3535.0109456777573
guix, 65.74841570854187,Acrobot-v1,-73.0
guix, 1311.8171892166138,Hopper-v5,3535.0109456777573
guix, 65.14162683486938,Acrobot-v1,-73.0
guix, 1302.7431480884552,Hopper-v5,3535.0109456777573
guix, 66.9411027431488,Acrobot-v1,-73.0
guix, 1325.8718540668488,Hopper-v5,3535.0109456777573
guix, 66.1101086139679,Acrobot-v1,-73.0
guix, 1329.979502916336,Hopper-v5,3535.0109456777573
guix, 66.43653798103333,Acrobot-v1,-73.0
guix, 1325.7049314975739,Hopper-v5,3535.0109456777573
guix, 65.53876328468323,Acrobot-v1,-73.0
guix, 1311.7443845272064,Hopper-v5,3535.0109456777573
guix, 66.31499743461609,Acrobot-v1,-73.0
guix, 1307.600801706314,Hopper-v5,3535.0109456777573
guix, 73.97805166244507,Acrobot-v1,-73.0
guix, 1347.8865399360657,Hopper-v5,3535.0109456777573
guix, 65.95624542236328,Acrobot-v1,-73.0
guix, 1312.5168907642365,Hopper-v5,3535.0109456777573
guix, 66.17274236679077,Acrobot-v1,-73.0
guix, 1302.0673899650574,Hopper-v5,3535.0109456777573
guix, 65.85770153999329,Acrobot-v1,-73.0
guix, 1307.7556092739105,Hopper-v5,3535.0109456777573
guix, 67.75463342666626,Acrobot-v1,-73.0
guix, 1330.9227044582367,Hopper-v5,3535.0109456777573
guix, 65.67537188529968,Acrobot-v1,-73.0
guix, 1310.3548557758331,Hopper-v5,3535.0109456777573
guix, 66.3005313873291,Acrobot-v1,-73.0
guix, 1318.6129879951477,Hopper-v5,3535.0109456777573
guix, 66.38246011734009,Acrobot-v1,-73.0
guix, 1315.969318151474,Hopper-v5,3535.0109456777573
guix, 65.77789783477783,Acrobot-v1,-73.0
guix, 1306.6269617080688,Hopper-v5,3535.0109456777573
guix, 66.20513105392456,Acrobot-v1,-73.0
guix, 1316.326176404953,Hopper-v5,3535.0109456777573
guix, 66.1567006111145,Acrobot-v1,-73.0
guix, 1327.752032995224,Hopper-v5,3535.0109456777573
guix, 66.34993553161621,Acrobot-v1,-73.0
guix, 1322.7318093776703,Hopper-v5,3535.0109456777573
guix, 66.7468376159668,Acrobot-v1,-73.0
guix, 1346.7604155540466,Hopper-v5,3535.0109456777573
guix, 66.18440985679626,Acrobot-v1,-73.0
guix, 1309.4712772369385,Hopper-v5,3535.0109456777573
guix, 66.50185179710388,Acrobot-v1,-73.0
guix, 1335.2713689804077,Hopper-v5,3535.0109456777573
guix, 66.70350360870361,Acrobot-v1,-73.0
guix, 1317.458018541336,Hopper-v5,3535.0109456777573
guix, 67.19606852531433,Acrobot-v1,-73.0
guix, 1321.1725194454193,Hopper-v5,3535.0109456777573
guix, 65.4571807384491,Acrobot-v1,-73.0
guix, 1319.2791056632996,Hopper-v5,3535.0109456777573
guix-avx2, 66.30667185783386,Acrobot-v1,-91.0
guix-avx2, 1311.1446673870087,Hopper-v5,3561.2100942134857
guix-avx2, 65.47024178504944,Acrobot-v1,-91.0
guix-avx2, 1325.6392469406128,Hopper-v5,3561.2100942134857
guix-avx2, 67.13070368766785,Acrobot-v1,-91.0
guix-avx2, 1318.304172039032,Hopper-v5,3561.2100942134857
guix-avx2, 66.27812218666077,Acrobot-v1,-91.0
guix-avx2, 1318.5369236469269,Hopper-v5,3561.2100942134857
guix-avx2, 66.67974829673767,Acrobot-v1,-91.0
guix-avx2, 1315.948605298996,Hopper-v5,3561.2100942134857
guix-avx2, 66.20692849159241,Acrobot-v1,-91.0
guix-avx2, 1327.372005701065,Hopper-v5,3561.2100942134857
guix-avx2, 65.92652988433838,Acrobot-v1,-91.0
guix-avx2, 1304.6227881908417,Hopper-v5,3561.2100942134857
guix-avx2, 67.03228259086609,Acrobot-v1,-91.0
guix-avx2, 1330.058254480362,Hopper-v5,3561.2100942134857
guix-avx2, 67.041832447052,Acrobot-v1,-91.0
guix-avx2, 1341.2126348018646,Hopper-v5,3561.2100942134857
guix-avx2, 66.6596519947052,Acrobot-v1,-91.0
guix-avx2, 1330.0604321956635,Hopper-v5,3561.2100942134857
guix-avx2, 65.86405801773071,Acrobot-v1,-91.0
guix-avx2, 1316.84032869339,Hopper-v5,3561.2100942134857
guix-avx2, 66.33327770233154,Acrobot-v1,-91.0
guix-avx2, 1310.9236552715302,Hopper-v5,3561.2100942134857
guix-avx2, 66.29106163978577,Acrobot-v1,-91.0
guix-avx2, 1315.5118958950043,Hopper-v5,3561.2100942134857
guix-avx2, 66.72249960899353,Acrobot-v1,-91.0
guix-avx2, 1320.420729637146,Hopper-v5,3561.2100942134857
guix-avx2, 65.33431839942932,Acrobot-v1,-91.0
guix-avx2, 1314.666273355484,Hopper-v5,3561.2100942134857
guix-avx2, 65.66390538215637,Acrobot-v1,-91.0
guix-avx2, 1307.8307886123657,Hopper-v5,3561.2100942134857
guix-avx2, 68.28512597084045,Acrobot-v1,-91.0
guix-avx2, 1342.489933013916,Hopper-v5,3561.2100942134857
guix-avx2, 66.68996119499207,Acrobot-v1,-91.0
guix-avx2, 1435.9011952877045,Hopper-v5,3561.2100942134857
guix-avx2, 66.52885389328003,Acrobot-v1,-91.0
guix-avx2, 1338.2812187671661,Hopper-v5,3561.2100942134857
guix-avx2, 66.13282704353333,Acrobot-v1,-91.0
guix-avx2, 1325.199223279953,Hopper-v5,3561.2100942134857
guix-avx2, 65.32517004013062,Acrobot-v1,-91.0
guix-avx2, 1330.9122185707092,Hopper-v5,3561.2100942134857
guix-avx2, 67.17365145683289,Acrobot-v1,-91.0
guix-avx2, 1342.728621006012,Hopper-v5,3561.2100942134857
guix-avx2, 67.00835657119751,Acrobot-v1,-91.0
guix-avx2, 1332.411512374878,Hopper-v5,3561.2100942134857
guix-avx2, 65.31632542610168,Acrobot-v1,-91.0
guix-avx2, 1318.8026406764984,Hopper-v5,3561.2100942134857
guix-avx2, 66.85649108886719,Acrobot-v1,-91.0
guix-avx2, 1333.661685705185,Hopper-v5,3561.2100942134857
guix-avx2, 66.09220385551453,Acrobot-v1,-91.0
guix-avx2, 1330.043829202652,Hopper-v5,3561.2100942134857
guix-avx2, 66.23210954666138,Acrobot-v1,-91.0
guix-avx2, 1303.6089179515839,Hopper-v5,3561.2100942134857
guix-avx2, 67.130859375,Acrobot-v1,-91.0
guix-avx2, 1324.410914182663,Hopper-v5,3561.2100942134857
guix-avx2, 68.31281161308289,Acrobot-v1,-91.0
