#{"t_start": 1772031118.5129, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,1.936095
-500.0,500,2.585923
-500.0,500,3.235456
-500.0,500,3.885233
-500.0,500,6.013916
-500.0,500,6.646151
-500.0,500,7.27732
-500.0,500,7.908978
-500.0,500,9.831469
-500.0,500,10.456339
-500.0,500,11.087096
-500.0,500,11.707482
-500.0,500,13.631094
-500.0,500,14.253502
-500.0,500,14.885593
-500.0,500,15.50849
-500.0,500,17.455893
-500.0,500,18.08674
-466.0,467,18.707201
-500.0,500,19.350832
-500.0,500,21.273647
-485.0,486,21.883231
-298.0,299,22.260236
-343.0,344,22.693713
-461.0,462,23.277954
-340.0,341,25.019416
-410.0,411,25.537507
-500.0,500,26.167352
-212.0,213,26.442837
-313.0,314,26.860395
-417.0,418,27.39269
-373.0,374,29.152909
-246.0,247,29.465966
-192.0,193,29.71998
-293.0,294,30.093292
-212.0,213,30.361402
-352.0,353,30.806113
-258.0,259,31.132419
-338.0,339,32.860441
-185.0,186,33.09522
-255.0,256,33.437034
-146.0,147,33.633756
-194.0,195,33.890824
-208.0,209,34.152384
-237.0,238,34.448915
-201.0,202,34.702703
-248.0,249,35.016777
-202.0,203,35.273098
-216.0,217,36.842535
-195.0,196,37.089764
-190.0,191,37.330411
-229.0,230,37.620974
-210.0,211,37.886483
-223.0,224,38.168371
-215.0,216,38.441154
-162.0,163,38.654443
-158.0,159,38.866309
-141.0,142,39.055277
-213.0,214,40.630012
-145.0,146,40.814593
-199.0,200,41.066457
-167.0,168,41.278156
-212.0,213,41.546441
-154.0,155,41.741761
-186.0,187,41.978329
-163.0,164,42.185321
-119.0,120,42.336485
-184.0,185,42.569498
-167.0,168,42.781065
-126.0,127,42.940869
-156.0,157,44.434401
-139.0,140,44.611082
-114.0,115,44.7559
-117.0,118,44.904635
-144.0,145,45.087346
-120.0,121,45.239875
-121.0,122,45.393521
-120.0,121,45.545902
-129.0,130,45.709553
-129.0,130,45.873327
-243.0,244,46.181132
-149.0,150,46.370038
-196.0,197,46.619234
-138.0,139,46.794357
-105.0,106,46.928018
-126.0,127,48.390986
-133.0,134,48.563257
-180.0,181,48.793675
-119.0,120,48.944916
-114.0,115,49.089858
-125.0,126,49.24997
-200.0,201,49.503455
-156.0,157,49.701199
-153.0,154,49.89509
-130.0,131,50.060157
-116.0,117,50.207532
-103.0,104,50.338585
-122.0,123,50.50163
-171.0,172,50.73051
-141.0,142,52.214973
-130.0,131,52.378373
-160.0,161,52.578059
-91.0,92,52.692042
-103.0,104,52.821352
-125.0,126,52.977982
-119.0,120,53.128773
-172.0,173,53.348112
-129.0,130,53.519974
-120.0,121,53.680856
-117.0,118,53.837943
-128.0,129,54.00963
-159.0,160,54.222744
-127.0,128,54.393162
-101.0,102,54.528969
-104.0,105,54.66908
-92.0,93,54.793123
-102.0,103,56.219984
-114.0,115,56.36301
-88.0,89,56.473921
-101.0,102,56.600318
-95.0,96,56.719307
-112.0,113,56.859826
-109.0,110,56.996559
-113.0,114,57.140233
-94.0,95,57.26019
-131.0,132,57.426736
-147.0,148,57.613177
-124.0,125,57.770376
-93.0,94,57.890077
-115.0,116,58.036372
-102.0,103,58.16626
-90.0,91,58.280871
-133.0,134,58.449668
-124.0,125,58.607049
-95.0,96,60.02416
-73.0,74,60.117255
-88.0,89,60.229134
-94.0,95,60.348517
-108.0,109,60.48569
-90.0,91,60.600162
-97.0,98,60.723208
-134.0,135,60.893883
-110.0,111,61.033489
-92.0,93,61.150429
-99.0,100,61.276439
-95.0,96,61.397316
-91.0,92,61.512886
-81.0,82,61.616202
-105.0,106,61.749456
-98.0,99,61.873835
-113.0,114,62.017024
-90.0,91,62.131552
-112.0,113,62.27395
-105.0,106,62.407371
-106.0,107,62.542101
-96.0,97,63.966248
