#{"t_start": 1772795863.127438, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.332008
19.0,154,2.46855
5.0,60,2.521996
9.0,106,2.616104
7.0,80,2.686554
9.0,102,2.776325
6.0,74,2.841469
5.0,60,2.894912
11.0,130,3.018031
2.0,26,3.041765
8.0,92,3.124504
9.0,102,3.214168
19.0,154,3.34954
6.0,70,3.41111
11.0,126,3.521779
10.0,116,3.627192
6.0,72,3.690719
19.0,154,3.826505
11.0,126,3.937624
11.0,130,6.124715
9.0,104,6.223376
10.0,118,6.327806
9.0,102,6.417866
11.0,130,6.532242
19.0,154,6.667835
8.0,92,6.75323
6.0,70,6.815292
6.0,72,6.878777
20.0,164,7.023542
3.0,38,7.057071
11.0,130,7.171608
11.0,130,7.286452
8.0,96,7.37692
15.0,118,7.500316
11.0,126,7.614808
12.0,140,7.739458
11.0,130,7.855178
10.0,116,7.958516
20.0,164,10.037028
11.0,130,10.153282
9.0,102,10.244402
11.0,130,10.360404
12.0,140,10.485515
9.0,106,10.580518
0.0,6,10.585963
11.0,130,10.701949
20.0,164,10.848553
9.0,104,10.941507
3.0,38,10.975464
7.0,82,11.048626
20.0,164,11.194932
6.0,70,11.257455
1.0,16,11.271849
20.0,164,11.435261
5.0,62,11.493773
3.0,38,11.527853
8.0,90,11.608711
10.0,116,11.712285
