r,l
140.0,6213
156.0,6489
85.0,5925
15.0,2734
0.0,514
296.0,4457
54.0,4457
62.0,4255
49.0,4748
326.0,6287
272.0,7773
288.0,7029
105.0,6335
299.0,6516
259.0,3167
