#{"t_start": 1772239957.9816842, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.189539
7.0,80,0.296021
12.0,140,0.482105
6.0,70,0.574749
7.0,84,0.685837
1.0,16,0.707067
2.0,26,0.741548
1.0,16,0.762891
4.0,48,0.826575
7.0,80,0.932521
17.0,188,1.181645
5.0,58,1.258567
6.0,72,1.354038
10.0,116,1.507592
1.0,16,1.529024
1.0,16,1.550357
10.0,116,1.703966
9.0,104,1.841631
7.0,84,1.952829
5.0,60,2.032313
2.0,26,2.066763
12.0,140,2.253204
12.0,142,2.442719
5.0,58,2.520256
9.0,102,2.658558
2.0,26,2.693552
3.0,38,2.745045
11.0,130,36.635107
5.0,60,36.71501
3.0,38,36.765518
6.0,70,36.858455
4.0,48,36.922186
11.0,126,37.089302
7.0,82,37.19977
4.0,48,37.263494
12.0,138,37.446626
7.0,80,37.552698
6.0,70,37.647565
17.0,188,37.896889
6.0,70,37.989763
9.0,106,38.130437
12.0,140,38.316111
6.0,70,38.408993
3.0,38,38.459562
12.0,140,38.645733
15.0,176,38.879778
6.0,70,38.972912
12.0,140,39.159078
4.0,48,39.222973
17.0,192,70.194462
12.0,142,70.383831
0.0,6,70.391939
3.0,38,70.442704
8.0,90,70.563022
2.0,26,70.59795
1.0,16,70.619636
7.0,80,70.726674
6.0,70,70.820411
4.0,48,70.884744
7.0,80,70.99175
4.0,48,71.056014
1.0,16,71.077436
2.0,26,71.11224
14.0,164,71.331272
17.0,188,71.582333
9.0,102,71.718816
9.0,104,71.857724
11.0,128,72.02887
1.0,16,72.050303
12.0,138,72.234807
8.0,92,72.357609
12.0,138,72.541909
10.0,116,72.696811
