r,l
140.0,6213
156.0,6489
74.0,4695
25.0,2784
326.0,5872
114.0,5783
283.0,5668
203.0,5577
260.0,6082
295.0,7297
26.0,2517
364.0,7259
168.0,7194
55.0,3626
