#{"t_start": 1772527307.046055, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.125788
7.0,80,0.244295
12.0,140,0.423259
6.0,70,0.510915
7.0,84,0.616013
1.0,16,0.636205
2.0,26,0.668709
1.0,16,0.688738
4.0,48,0.748877
7.0,80,0.849123
17.0,188,1.088207
5.0,58,1.16343
6.0,72,1.256671
10.0,116,1.406822
1.0,16,1.427579
1.0,16,1.448372
10.0,116,1.598502
9.0,104,1.733133
7.0,84,1.841903
5.0,60,1.919633
2.0,26,1.953366
12.0,140,2.134689
12.0,142,2.318589
5.0,58,2.393729
9.0,102,2.525797
2.0,26,2.559557
3.0,38,2.608937
11.0,130,6.475971
5.0,60,6.559946
3.0,38,6.609002
6.0,70,6.698523
4.0,48,6.759838
11.0,126,6.925761
5.0,60,7.014084
1.0,16,7.037067
12.0,142,7.224648
12.0,138,7.407092
10.0,116,7.56306
4.0,48,7.626665
15.0,174,7.856417
9.0,104,7.9939
5.0,60,8.073285
15.0,166,8.292706
2.0,26,8.329434
12.0,140,8.514731
9.0,102,8.649698
7.0,82,8.760195
6.0,74,8.858165
8.0,92,8.9798
1.0,16,9.002993
9.0,102,12.742908
3.0,38,12.807744
11.0,126,12.979679
3.0,38,13.028371
6.0,70,13.11765
11.0,130,13.285809
9.0,106,13.426062
12.0,140,13.611332
15.0,166,13.830278
3.0,38,13.880448
9.0,106,14.020217
0.0,6,14.028213
12.0,140,14.212851
5.0,58,14.289465
6.0,70,14.381891
5.0,58,14.458413
6.0,70,14.550854
9.0,102,14.685441
12.0,140,14.870136
4.0,48,14.933488
0.0,6,14.94149
6.0,70,15.033772
7.0,80,15.139293
3.0,38,15.189461
6.0,74,15.286962
