#{"t_start": 1772853378.2256837, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.930995
19.0,154,3.053663
5.0,60,3.101497
9.0,106,3.186343
7.0,80,3.25015
9.0,102,3.33139
6.0,74,3.390388
5.0,60,3.438764
11.0,130,3.542022
2.0,26,3.562712
8.0,92,3.635751
9.0,102,3.717282
19.0,154,3.838941
6.0,70,3.894296
11.0,126,3.99382
10.0,116,4.085544
6.0,72,4.142547
19.0,154,4.264295
11.0,126,4.364037
11.0,130,6.797931
9.0,104,6.891913
10.0,118,6.987451
9.0,102,7.068459
11.0,130,7.171599
19.0,154,7.29376
8.0,92,7.367225
6.0,70,7.423186
6.0,72,7.480308
20.0,164,7.610337
3.0,38,7.64051
11.0,130,7.74475
11.0,130,7.847957
8.0,96,7.924237
15.0,118,8.021166
11.0,126,8.121092
12.0,140,8.232005
11.0,130,8.335221
10.0,116,8.427704
20.0,164,10.459359
11.0,130,10.562529
9.0,102,10.643341
11.0,130,10.746481
12.0,140,10.85779
9.0,106,10.94189
0.0,6,10.94672
11.0,130,11.049588
20.0,164,11.179396
9.0,104,11.261787
3.0,38,11.29195
7.0,82,11.357228
20.0,164,11.487502
6.0,70,11.543292
1.0,16,11.556039
20.0,164,11.686223
5.0,62,11.735435
3.0,38,11.765583
8.0,90,11.837236
10.0,116,11.929099
