#{"t_start": 1773147455.2996137, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.150946
-500.0,500,2.984767
-500.0,500,3.818896
-500.0,500,4.650788
-500.0,500,7.405567
-500.0,500,8.253183
-500.0,500,9.086057
-500.0,500,9.899649
-500.0,500,12.470726
-500.0,500,13.315017
-500.0,500,14.141405
-500.0,500,14.965027
-500.0,500,17.564038
-500.0,500,18.381642
-500.0,500,19.200052
-500.0,500,20.025784
-500.0,500,22.601848
-500.0,500,23.420089
-466.0,467,24.19103
-500.0,500,25.025514
-500.0,500,27.593342
-485.0,486,28.407294
-298.0,299,28.909932
-343.0,344,29.488384
-461.0,462,30.254452
-340.0,341,32.544551
-410.0,411,33.234056
-500.0,500,34.072659
-212.0,213,34.425748
-313.0,314,34.936196
-417.0,418,35.61827
-373.0,374,37.982427
-246.0,247,38.396583
-192.0,193,38.717474
-293.0,294,39.200155
-212.0,213,39.546927
-352.0,353,40.119789
-258.0,259,40.540481
-338.0,339,42.857566
-185.0,186,43.164662
-255.0,256,43.596475
-146.0,147,43.835202
-194.0,195,44.153142
-208.0,209,44.494811
-237.0,238,44.881329
-201.0,202,45.219919
-248.0,249,45.63682
-202.0,203,45.975151
-216.0,217,48.077479
-195.0,196,48.39545
-190.0,191,48.708672
-229.0,230,49.088237
-210.0,211,49.450256
-223.0,224,49.834339
-215.0,216,50.20368
-162.0,163,50.482711
-158.0,159,50.755372
-141.0,142,50.999689
-185.0,186,53.114391
-255.0,256,53.554104
-196.0,197,53.891628
-165.0,166,54.175664
-233.0,234,54.574579
-164.0,165,54.8564
-190.0,191,55.175923
-127.0,128,55.388555
-159.0,160,55.651383
-155.0,156,55.912437
-150.0,151,56.188101
-293.0,294,58.492155
-150.0,151,58.744985
-117.0,118,58.942465
-128.0,129,59.155409
-199.0,200,59.482499
-148.0,149,59.724774
-93.0,94,59.87729
-157.0,158,60.135191
-144.0,145,60.370253
-128.0,129,60.579729
-113.0,114,60.764899
-139.0,140,60.992119
-130.0,131,61.21754
-153.0,154,61.477229
-151.0,152,63.488064
-128.0,129,63.698345
-112.0,113,63.884886
-120.0,121,64.082752
-143.0,144,64.31705
-149.0,150,64.560535
-148.0,149,64.802367
-166.0,167,65.07387
-154.0,155,65.328275
-154.0,155,65.593601
-234.0,235,65.986053
-162.0,163,66.258803
-206.0,207,66.605791
-137.0,138,68.57585
-125.0,126,68.780885
-138.0,139,69.007102
-122.0,123,69.209884
-109.0,110,69.389181
-124.0,125,69.592043
-141.0,142,69.83054
-113.0,114,70.025336
-121.0,122,70.228886
-192.0,193,70.550849
-104.0,105,70.725969
-140.0,141,70.961774
-128.0,129,71.179636
-113.0,114,71.36996
-125.0,126,71.580482
-89.0,90,71.730341
-138.0,139,73.677568
-103.0,104,73.846729
-131.0,132,74.061074
-140.0,141,74.304979
-93.0,94,74.462481
-113.0,114,74.652559
-113.0,114,74.842233
-120.0,121,75.044134
-129.0,130,75.262363
-100.0,101,75.429621
-125.0,126,75.639907
-161.0,162,75.909329
-102.0,103,76.080348
-133.0,134,76.301409
-82.0,83,76.43558
-105.0,106,76.606853
-142.0,143,76.838073
-105.0,106,77.012137
-88.0,89,78.793425
-88.0,89,78.942251
-97.0,98,79.107993
-96.0,97,79.270809
-103.0,104,79.444433
-105.0,106,79.620578
-94.0,95,79.779931
-102.0,103,79.950218
-99.0,100,80.117274
-87.0,88,80.262961
-86.0,87,80.407616
-114.0,115,80.597107
-122.0,123,80.795632
-111.0,112,80.975952
-98.0,99,81.136939
-103.0,104,81.306148
-115.0,116,81.493448
-141.0,142,81.722508
-88.0,89,81.866085
-121.0,122,82.062843
-95.0,96,83.87767
-103.0,104,84.050374
-113.0,114,84.240227
-103.0,104,84.413542
-95.0,96,84.573095
-74.0,75,84.697472
-136.0,137,84.920077
-94.0,95,85.073778
-104.0,105,85.246447
-120.0,121,85.441553
-157.0,158,85.696724
-100.0,101,85.859739
-99.0,100,86.020818
-114.0,115,86.207924
-117.0,118,86.39856
-94.0,95,86.551724
-87.0,88,86.693676
-113.0,114,86.881417
-130.0,131,88.804333
-109.0,110,88.986683
-84.0,85,89.12803
-93.0,94,89.283449
-76.0,77,89.408904
-118.0,119,89.60063
-99.0,100,89.761537
-103.0,104,89.928924
-106.0,107,90.101573
-138.0,139,90.325873
-90.0,91,90.473457
-98.0,99,90.633838
-85.0,86,90.772209
-124.0,125,90.973989
-98.0,99,91.135456
-83.0,84,91.272785
-110.0,111,91.464551
-71.0,72,91.585642
-94.0,95,91.744229
-91.0,92,91.896434
-82.0,83,92.033853
-82.0,83,93.916387
-121.0,122,94.115143
-121.0,122,94.314652
-90.0,91,94.462056
-110.0,111,94.640985
-85.0,86,94.780021
-129.0,130,94.989893
-78.0,79,95.119762
-85.0,86,95.259268
-83.0,84,95.394814
-147.0,148,95.64092
-109.0,110,95.828773
-143.0,144,96.067939
-88.0,89,96.215917
-76.0,77,96.343586
-76.0,77,96.471251
-104.0,105,96.645295
-117.0,118,96.840921
-84.0,85,96.981743
-102.0,103,97.152845
