r,l
140.0,6213
153.0,6637
289.0,5983
50.0,2625
36.0,4016
35.0,3569
40.0,3436
60.0,5537
31.0,3219
55.0,4300
71.0,6090
246.0,5665
304.0,5893
63.0,4403
62.0,3614
102.0,6704
