#{"t_start": 1772718494.2346933, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.107383
7.0,80,0.218486
12.0,140,0.390548
6.0,70,0.475916
7.0,84,0.578199
1.0,16,0.597761
2.0,26,0.629462
1.0,16,0.649034
4.0,48,0.707492
7.0,80,0.808053
17.0,188,1.037922
5.0,58,1.108729
6.0,72,1.196572
10.0,116,1.338079
1.0,16,1.357643
1.0,16,1.377217
10.0,116,1.518644
9.0,104,1.645414
7.0,84,1.74783
5.0,60,1.821213
2.0,26,1.853006
12.0,140,2.023698
12.0,142,2.19681
5.0,58,2.267567
9.0,102,2.391935
2.0,26,2.423727
3.0,38,2.470107
11.0,130,5.363819
5.0,60,5.438237
3.0,38,5.485193
6.0,70,5.571611
4.0,48,5.631036
11.0,126,5.786601
5.0,60,5.860674
1.0,16,5.880484
12.0,142,6.05557
12.0,138,6.225741
10.0,116,6.368782
4.0,48,6.427999
15.0,174,6.642471
9.0,104,6.770719
5.0,60,6.844764
15.0,166,7.049574
2.0,26,7.081711
12.0,140,7.254433
9.0,102,7.380508
7.0,82,7.481779
6.0,74,7.573259
8.0,92,7.686966
1.0,16,7.7068
9.0,102,10.520439
3.0,38,10.567487
11.0,128,10.725348
5.0,58,10.796913
3.0,38,10.843857
3.0,38,10.890805
7.0,82,10.992015
15.0,166,11.196795
12.0,136,11.36455
5.0,58,11.436133
3.0,38,11.483024
15.0,166,11.687762
9.0,104,11.81592
6.0,70,11.902309
2.0,26,11.934425
7.0,82,12.035657
6.0,72,12.124449
12.0,140,12.297016
8.0,90,12.407994
7.0,80,12.506747
1.0,16,12.526555
7.0,80,12.625157
9.0,104,12.755891
4.0,48,12.815505
7.0,80,12.914636
5.0,58,12.986564
