#{"t_start": 1772720030.6687958, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.587484
19.0,154,1.692871
5.0,60,1.733939
9.0,106,1.806537
7.0,80,1.861336
9.0,102,1.931179
6.0,74,1.981892
5.0,60,2.023046
11.0,130,2.112105
2.0,26,2.12996
8.0,92,2.192982
9.0,102,2.267189
19.0,154,2.37256
6.0,70,2.4205
11.0,126,2.506915
10.0,116,2.586629
6.0,72,2.63648
19.0,154,2.741892
11.0,126,2.831329
11.0,130,4.566139
9.0,104,4.644559
10.0,118,4.726698
9.0,102,4.796909
11.0,130,4.885677
19.0,154,4.990808
8.0,92,5.053726
6.0,70,5.101551
6.0,72,5.15076
20.0,164,5.262688
3.0,38,5.288696
11.0,130,5.377392
11.0,130,5.466258
8.0,96,5.531857
15.0,118,5.612473
11.0,126,5.698446
12.0,140,5.794098
11.0,130,5.882776
10.0,116,5.962027
20.0,164,7.726921
11.0,130,7.815568
9.0,102,7.8854
11.0,130,7.974134
12.0,140,8.069512
9.0,106,8.141805
0.0,6,8.145969
11.0,130,8.234621
20.0,164,8.346395
9.0,104,8.417256
3.0,38,8.443244
7.0,82,8.499207
20.0,164,8.610945
6.0,70,8.658797
1.0,16,8.669755
20.0,164,8.78146
5.0,62,8.824122
3.0,38,8.850075
8.0,90,8.911494
10.0,116,8.990753
