#{"t_start": 1773164667.3626535, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.093365
7.0,80,0.171039
12.0,140,0.297649
6.0,70,0.360995
7.0,84,0.437003
1.0,16,0.451601
2.0,26,0.475217
1.0,16,0.48981
4.0,48,0.533451
7.0,80,0.606063
17.0,188,0.776506
5.0,58,0.829195
6.0,72,0.894518
10.0,116,0.999724
1.0,16,1.014277
1.0,16,1.028858
10.0,116,1.134208
9.0,104,1.228568
7.0,84,1.304784
5.0,60,1.359281
2.0,26,1.382967
12.0,140,1.510046
12.0,142,1.63896
5.0,58,1.691728
9.0,102,1.784409
2.0,26,1.808103
3.0,38,1.842633
11.0,130,4.334257
5.0,60,4.398235
3.0,38,4.438816
6.0,70,4.507472
4.0,48,4.55112
11.0,126,4.665463
7.0,82,4.739995
4.0,48,4.783637
12.0,138,4.908913
7.0,80,4.981563
6.0,70,5.045204
17.0,188,5.215857
6.0,70,5.279896
9.0,106,5.376261
12.0,140,5.50328
6.0,70,5.566893
3.0,38,5.601451
12.0,140,5.729548
15.0,176,5.889434
6.0,70,5.953146
12.0,140,6.081948
4.0,48,6.125666
18.0,202,8.827403
1.0,16,8.842153
9.0,104,8.937021
16.0,178,9.099255
9.0,104,9.194043
17.0,192,9.368865
6.0,70,9.432517
2.0,26,9.458087
8.0,90,9.54025
1.0,16,9.554906
13.0,150,9.691586
5.0,60,9.74643
7.0,82,9.821298
6.0,70,9.885226
11.0,128,10.002069
7.0,82,10.077013
6.0,70,10.141581
7.0,80,10.214601
1.0,16,10.229283
5.0,58,10.282257
11.0,130,10.400854
2.0,28,10.426477
9.0,102,10.519446
