#{"t_start": 1772068175.7940557, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,1.503602
-500.0,500,1.945515
-500.0,500,2.379286
-500.0,500,2.81349
-500.0,500,4.3375
-500.0,500,4.772753
-500.0,500,5.208926
-500.0,500,5.645664
-500.0,500,7.022174
-500.0,500,7.459112
-500.0,500,7.896777
-500.0,500,8.332613
-500.0,500,9.707327
-500.0,500,10.143433
-500.0,500,10.580302
-500.0,500,11.016901
-500.0,500,12.406305
-500.0,500,12.850358
-466.0,467,13.265208
-500.0,500,13.709668
-500.0,500,15.090369
-485.0,486,15.521032
-298.0,299,15.785696
-343.0,344,16.091192
-461.0,462,16.500757
-340.0,341,17.737014
-410.0,411,18.094328
-500.0,500,18.538875
-212.0,213,18.72902
-313.0,314,19.0089
-417.0,418,19.381465
-373.0,374,20.666761
-246.0,247,20.887781
-192.0,193,21.060573
-293.0,294,21.323631
-212.0,213,21.514009
-352.0,353,21.829851
-258.0,259,22.061875
-338.0,339,23.298613
-185.0,186,23.461056
-243.0,244,23.673861
-173.0,174,23.825693
-193.0,194,23.996184
-323.0,324,24.278943
-204.0,205,24.457819
-176.0,177,24.612225
-166.0,167,24.757805
-227.0,228,24.956719
-149.0,150,26.025583
-186.0,187,26.188927
-189.0,190,26.354486
-155.0,156,26.490307
-183.0,184,26.650545
-214.0,215,26.837656
-176.0,177,26.991355
-169.0,170,27.139728
-221.0,222,27.333473
-183.0,184,27.493769
-201.0,202,27.669716
-149.0,150,28.736291
-155.0,156,28.871964
-160.0,161,29.013437
-185.0,186,29.175384
-187.0,188,29.339062
-171.0,172,29.488882
-165.0,166,29.633525
-198.0,199,29.806665
-144.0,145,29.934375
-184.0,185,30.100056
-162.0,163,30.245357
-210.0,211,31.38054
-165.0,166,31.528831
-120.0,121,31.637212
-121.0,122,31.746598
-127.0,128,31.861311
-142.0,143,31.989302
-113.0,114,32.091474
-99.0,100,32.181026
-110.0,111,32.28045
-113.0,114,32.382389
-107.0,108,32.478991
-122.0,123,32.590297
-150.0,151,32.725579
-149.0,150,32.859624
-153.0,154,32.997408
-184.0,185,33.163024
-106.0,107,34.194561
-97.0,98,34.280256
-120.0,121,34.386139
-175.0,176,34.539745
-174.0,175,34.692879
-142.0,143,34.817827
-143.0,144,34.943515
-187.0,188,35.107826
-128.0,129,35.220491
-136.0,137,35.340033
-140.0,141,35.463159
-159.0,160,35.602766
-138.0,139,35.724227
-182.0,183,35.883794
-137.0,138,36.940667
-128.0,129,37.05325
-116.0,117,37.155411
-109.0,110,37.251194
-116.0,117,37.353059
-118.0,119,37.45664
-135.0,136,37.575152
-124.0,125,37.684308
-125.0,126,37.794403
-118.0,119,37.898514
-92.0,93,37.979789
-129.0,130,38.093409
-113.0,114,38.193125
-98.0,99,38.279562
-120.0,121,38.385366
-101.0,102,38.474492
-153.0,154,38.61032
-136.0,137,39.652596
-113.0,114,39.752016
-112.0,113,39.850655
-140.0,141,39.9738
-118.0,119,40.07761
-85.0,86,40.152648
-119.0,120,40.257385
-110.0,111,40.354243
-130.0,131,40.46854
-180.0,181,40.626539
-135.0,136,40.745111
-201.0,202,40.922716
-92.0,93,41.004052
-123.0,124,41.112478
-112.0,113,41.211086
-134.0,135,41.328866
-109.0,110,42.360699
-130.0,131,42.475396
-99.0,100,42.562971
-99.0,100,42.650271
-82.0,83,42.722878
-130.0,131,42.837654
-97.0,98,42.9235
-161.0,162,43.065127
-115.0,116,43.166927
-91.0,92,43.247253
-103.0,104,43.338115
-97.0,98,43.423492
-103.0,104,43.514316
-127.0,128,43.626483
-124.0,125,43.735571
-133.0,134,43.852714
-112.0,113,43.951528
-91.0,92,44.031998
-118.0,119,45.071157
-88.0,89,45.150101
-110.0,111,45.248641
-167.0,168,45.397718
-84.0,85,45.474093
-100.0,101,45.563825
-105.0,106,45.657888
-127.0,128,45.771734
-320.0,321,46.056577
-123.0,124,46.166643
-110.0,111,46.265238
-113.0,114,46.366524
-91.0,92,46.448235
-89.0,90,46.528152
-95.0,96,46.613461
-98.0,99,46.701374
-104.0,105,46.794886
-92.0,93,47.810637
-105.0,106,47.902706
-94.0,95,47.985261
-136.0,137,48.10437
-88.0,89,48.181725
-105.0,106,48.273792
-97.0,98,48.359172
-110.0,111,48.456026
-100.0,101,48.543943
-116.0,117,48.645793
-80.0,81,48.716466
-85.0,86,48.791377
-76.0,77,48.858434
-89.0,90,48.936949
-114.0,115,49.037315
-101.0,102,49.126151
-86.0,87,49.201773
-95.0,96,49.285339
-109.0,110,49.38135
-86.0,87,49.457206
-113.0,114,49.556736
-100.0,101,50.579145
-115.0,116,50.680057
-122.0,123,50.786904
-99.0,100,50.873621
-85.0,86,50.948146
-104.0,105,51.039402
-84.0,85,51.113057
-114.0,115,51.212893
-92.0,93,51.293389
-87.0,88,51.369666
-86.0,87,51.44494
-80.0,81,51.515265
-130.0,131,51.629279
-110.0,111,51.72577
-78.0,79,51.794376
-89.0,90,51.872454
-83.0,84,51.945507
-94.0,95,52.028052
-89.0,90,52.106533
-104.0,105,52.197675
-84.0,85,52.271533
-68.0,69,53.265277
-120.0,121,53.370327
-90.0,91,53.449536
-98.0,99,53.535728
-85.0,86,53.610681
-110.0,111,53.70769
-102.0,103,53.797464
-143.0,144,53.922966
-131.0,132,54.0381
-99.0,100,54.125501
-79.0,80,54.195283
-86.0,87,54.271154
-92.0,93,54.35209
-94.0,95,54.435288
-76.0,77,54.50244
-104.0,105,54.593973
-103.0,104,54.684599
-91.0,92,54.765149
-78.0,79,54.833999
-99.0,100,54.921095
-82.0,83,54.993355
-117.0,118,56.032188
-166.0,167,56.176977
-106.0,107,56.26954
