#{"t_start": 1772182114.7344341, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.402324
19.0,154,2.521941
5.0,60,2.574327
9.0,106,2.65729
7.0,80,2.718071
9.0,102,2.79545
6.0,74,2.851489
5.0,60,2.897735
11.0,130,2.996512
2.0,26,3.016279
8.0,92,3.086194
9.0,102,3.163549
19.0,154,3.280324
6.0,70,3.333439
11.0,126,3.428986
10.0,116,3.517396
6.0,72,3.572072
19.0,154,3.688864
11.0,126,3.784416
11.0,130,6.187411
9.0,104,6.276102
10.0,118,6.367906
9.0,102,6.445993
11.0,130,6.545299
19.0,154,6.662848
8.0,92,6.733153
6.0,70,6.786696
6.0,72,6.841738
20.0,164,6.966907
3.0,38,6.996145
11.0,130,7.095485
11.0,130,7.194882
8.0,96,7.26837
15.0,118,7.358511
11.0,126,7.454922
12.0,140,7.562564
11.0,130,7.662114
10.0,116,7.751003
20.0,164,10.147752
11.0,130,10.246751
9.0,102,10.343256
11.0,130,10.44933
12.0,140,10.562132
9.0,106,10.644503
0.0,6,10.649411
11.0,130,10.753183
20.0,164,10.88476
9.0,104,10.969655
3.0,38,11.000575
7.0,82,11.065962
20.0,164,11.196995
6.0,70,11.254309
1.0,16,11.267051
20.0,164,11.396214
5.0,62,11.446125
3.0,38,11.475948
8.0,90,11.547569
10.0,116,11.638736
