#{"t_start": 1772207482.3632796, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.120879
7.0,80,0.227204
12.0,140,0.399101
6.0,70,0.484857
7.0,84,0.587642
1.0,16,0.607318
2.0,26,0.63918
1.0,16,0.658819
4.0,48,0.717571
7.0,80,0.815449
17.0,188,1.045661
5.0,58,1.116756
6.0,72,1.205043
10.0,116,1.347206
1.0,16,1.366883
1.0,16,1.386566
10.0,116,1.529776
9.0,104,1.658146
7.0,84,1.76236
5.0,60,1.836672
2.0,26,1.868888
12.0,140,2.042846
12.0,142,2.218398
5.0,58,2.290094
9.0,102,2.415752
2.0,26,2.447752
3.0,38,2.494426
11.0,130,5.92091
5.0,60,6.001598
3.0,38,6.048125
6.0,70,6.133648
4.0,48,6.192315
11.0,126,6.346182
5.0,60,6.419406
1.0,16,6.438977
12.0,142,6.612044
12.0,138,6.78026
10.0,116,6.921699
4.0,48,6.980242
15.0,174,7.192386
9.0,104,7.322037
5.0,60,7.39746
15.0,166,7.604812
2.0,26,7.636578
12.0,140,7.807442
9.0,102,7.932152
7.0,82,8.032459
6.0,74,8.123327
8.0,92,8.235849
1.0,16,8.255459
9.0,102,11.593413
3.0,38,11.646464
11.0,128,11.820347
5.0,58,11.894095
3.0,38,11.941901
3.0,38,11.989215
7.0,82,12.092834
15.0,166,12.301272
12.0,136,12.470427
5.0,58,12.541735
3.0,38,12.589566
15.0,166,12.796274
9.0,104,12.925445
6.0,70,13.011753
2.0,26,13.045106
7.0,82,13.146346
6.0,72,13.235105
12.0,140,13.40758
8.0,90,13.519509
7.0,80,13.618341
1.0,16,13.638134
7.0,80,13.736904
9.0,104,13.865056
4.0,48,13.924278
7.0,80,14.024126
5.0,58,14.095687
