#{"t_start": 1773029298.095776, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,3.942438
19.0,154,4.132821
5.0,60,4.206973
9.0,106,4.341716
7.0,80,4.440832
9.0,102,4.566857
6.0,74,4.658381
5.0,60,4.732571
11.0,130,4.894969
2.0,26,4.927319
8.0,92,5.040955
9.0,102,5.166991
19.0,154,5.357194
6.0,70,5.443752
11.0,126,5.599396
10.0,116,5.745473
6.0,72,5.834553
19.0,154,6.024672
11.0,126,6.180266
11.0,130,24.380837
9.0,104,24.510167
10.0,118,24.656818
9.0,102,24.783581
11.0,130,24.944908
19.0,154,25.136184
8.0,92,25.252675
6.0,70,25.340045
6.0,72,25.429572
20.0,164,25.633517
3.0,38,25.680841
11.0,130,25.844471
11.0,130,26.00628
8.0,96,26.125664
15.0,118,26.272368
11.0,126,26.428972
12.0,140,26.606104
11.0,130,26.767868
10.0,116,26.912184
20.0,164,45.031024
11.0,130,45.192575
9.0,102,45.319116
11.0,130,45.480258
12.0,140,45.653622
9.0,106,45.784955
0.0,6,45.792513
11.0,130,45.953532
20.0,164,46.156362
9.0,104,46.285128
3.0,38,46.332254
7.0,82,46.433803
20.0,164,46.63662
6.0,70,46.723342
1.0,16,46.743267
20.0,164,46.949814
5.0,62,47.026865
3.0,38,47.074099
8.0,90,47.185777
10.0,116,47.329572
