r,l
140.0,6213
156.0,6489
302.0,5325
60.0,4156
77.0,5106
292.0,6633
17.0,2708
39.0,3710
219.0,6737
41.0,3818
71.0,4779
294.0,6587
332.0,8092
287.0,7847
