#{"t_start": 1772461135.5498502, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.197072
7.0,80,0.387445
12.0,140,0.706819
6.0,70,0.838817
7.0,84,0.997304
1.0,16,1.027691
2.0,26,1.076979
1.0,16,1.107429
4.0,48,1.198248
7.0,80,1.349389
17.0,188,1.704366
5.0,58,1.813756
6.0,72,1.949441
10.0,116,2.167888
1.0,16,2.198205
1.0,16,2.228486
10.0,116,2.446817
9.0,104,2.642639
7.0,84,2.800802
5.0,60,2.913847
2.0,26,2.962933
12.0,140,3.226441
12.0,142,3.495398
5.0,58,3.608155
9.0,102,3.800431
2.0,26,3.8495
3.0,38,3.921117
11.0,130,52.241731
5.0,60,52.356872
3.0,38,52.429868
6.0,70,52.564146
4.0,48,52.656216
11.0,126,52.89748
7.0,82,53.056195
4.0,48,53.148301
12.0,138,53.412648
7.0,80,53.571708
6.0,70,53.705977
17.0,188,54.065868
6.0,70,54.200136
9.0,106,54.403653
12.0,140,54.673474
6.0,70,54.807706
3.0,38,54.880632
12.0,140,55.148836
15.0,176,55.486146
6.0,70,55.620461
12.0,140,55.888834
4.0,48,55.980954
17.0,192,104.545915
12.0,142,104.818444
0.0,6,104.830173
3.0,38,104.903436
8.0,90,105.076421
2.0,26,105.126421
1.0,16,105.157235
7.0,80,105.310582
6.0,70,105.444694
4.0,48,105.536819
7.0,80,105.692532
4.0,48,105.785165
1.0,16,105.815985
2.0,26,105.866144
14.0,164,106.181635
17.0,188,106.543015
9.0,102,106.739484
9.0,104,106.939046
11.0,128,107.185551
1.0,16,107.216395
12.0,138,107.483312
8.0,92,107.66057
12.0,138,107.925766
10.0,116,108.148976
