r,l
140.0,6213
153.0,6637
200.0,4684
73.0,5205
8.0,1349
55.0,4810
249.0,5896
44.0,4409
239.0,7405
328.0,7867
258.0,3826
290.0,5509
290.0,7531
307.0,6789
