#{"t_start": 1773095461.983025, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.138675
7.0,80,0.245467
12.0,140,0.420523
6.0,70,0.507672
7.0,84,0.612242
1.0,16,0.632245
2.0,26,0.664677
1.0,16,0.684669
4.0,48,0.744454
7.0,80,0.844039
17.0,188,1.077842
5.0,58,1.150092
6.0,72,1.239593
10.0,116,1.383774
1.0,16,1.403735
1.0,16,1.423701
10.0,116,1.567788
9.0,104,1.696931
7.0,84,1.801286
5.0,60,1.875837
2.0,26,1.908216
12.0,140,2.0824
12.0,142,2.259297
5.0,58,2.33166
9.0,102,2.458782
2.0,26,2.491261
3.0,38,2.538669
11.0,130,5.819075
5.0,60,5.894392
3.0,38,5.942055
6.0,70,6.029668
4.0,48,6.089888
11.0,126,6.249695
5.0,60,6.324855
1.0,16,6.344929
12.0,142,6.521966
12.0,138,6.694032
10.0,116,6.839113
4.0,48,6.89893
15.0,174,7.115971
9.0,104,7.247777
5.0,60,7.322988
15.0,166,7.530684
2.0,26,7.563241
12.0,140,7.740089
9.0,102,7.867736
7.0,82,7.970418
6.0,74,8.063034
8.0,92,8.178102
1.0,16,8.198185
9.0,102,11.047909
3.0,38,11.09555
11.0,128,11.257016
5.0,58,11.329531
3.0,38,11.377159
3.0,38,11.424686
7.0,82,11.527145
15.0,166,11.734557
12.0,136,11.904222
5.0,58,11.976701
3.0,38,12.024234
15.0,166,12.231454
9.0,104,12.361241
6.0,70,12.448765
2.0,26,12.48134
7.0,82,12.583798
6.0,72,12.673856
12.0,140,12.848708
8.0,90,12.96101
7.0,80,13.060805
1.0,16,13.080846
7.0,80,13.180788
9.0,104,13.31073
4.0,48,13.370728
7.0,80,13.470615
5.0,58,13.543038
