#{"t_start": 1774164047.8646574, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.130031
7.0,80,0.23941
12.0,140,0.421892
6.0,70,0.513688
7.0,84,0.622748
1.0,16,0.643588
2.0,26,0.677402
1.0,16,0.698242
4.0,48,0.760632
7.0,80,0.864406
17.0,188,1.108181
5.0,58,1.18345
6.0,72,1.276848
10.0,116,1.427407
1.0,16,1.448247
1.0,16,1.469109
10.0,116,1.62053
9.0,104,1.755584
7.0,84,1.864611
5.0,60,1.942569
2.0,26,1.976393
12.0,140,2.158573
12.0,142,2.343321
5.0,58,2.418838
9.0,102,2.551622
2.0,26,2.585593
3.0,38,2.635101
11.0,130,6.464146
5.0,60,6.554936
3.0,38,6.61294
6.0,70,6.707186
4.0,48,6.770937
11.0,126,6.937631
5.0,60,7.017028
1.0,16,7.038264
12.0,142,7.225859
12.0,138,7.408271
10.0,116,7.561549
4.0,48,7.625167
15.0,174,7.854889
9.0,104,7.992462
5.0,60,8.071727
15.0,166,8.291042
2.0,26,8.32558
12.0,140,8.510965
9.0,102,8.647873
7.0,82,8.756568
6.0,74,8.854781
8.0,92,8.976214
1.0,16,8.99749
9.0,102,12.164789
3.0,38,12.215552
11.0,126,12.386492
3.0,38,12.436878
6.0,70,12.532144
11.0,130,12.703256
9.0,106,12.843291
12.0,140,13.028393
15.0,166,13.24773
3.0,38,13.298079
9.0,106,13.439054
0.0,6,13.447087
12.0,140,13.632138
5.0,58,13.708931
6.0,70,13.802089
5.0,58,13.878988
6.0,70,13.971609
9.0,102,14.106226
12.0,140,14.291045
4.0,48,14.354584
0.0,6,14.362613
6.0,70,14.455035
7.0,80,14.560867
3.0,38,14.611135
6.0,74,14.708895
