#{"t_start": 1772182303.6342719, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.887195
19.0,154,1.974459
5.0,60,2.008524
9.0,106,2.068639
7.0,80,2.114011
9.0,102,2.171695
6.0,74,2.213554
5.0,60,2.247483
11.0,130,2.324364
2.0,26,2.339169
8.0,92,2.391448
9.0,102,2.449291
19.0,154,2.536424
6.0,70,2.576131
11.0,126,2.647748
10.0,116,2.71396
6.0,72,2.755073
19.0,154,2.842602
11.0,126,2.914287
11.0,130,4.446107
9.0,104,4.510273
10.0,118,4.57969
9.0,102,4.638065
11.0,130,4.711977
19.0,154,4.799463
8.0,92,4.851874
6.0,70,4.891675
6.0,72,4.932644
20.0,164,5.025826
3.0,38,5.047465
11.0,130,5.121449
11.0,130,5.195333
8.0,96,5.249991
15.0,118,5.318049
11.0,126,5.390026
12.0,140,5.471514
11.0,130,5.545814
10.0,116,5.61216
20.0,164,7.051281
11.0,130,7.12547
9.0,102,7.183606
11.0,130,7.257672
12.0,140,7.337487
9.0,106,7.398002
0.0,6,7.401488
11.0,130,7.475585
20.0,164,7.569145
9.0,104,7.628376
3.0,38,7.650045
7.0,82,7.696721
20.0,164,7.790451
6.0,70,7.830355
1.0,16,7.839567
20.0,164,7.933448
5.0,62,7.968944
3.0,38,7.990735
8.0,90,8.042264
10.0,116,8.108615
