r,l
140.0,6213
156.0,6489
47.0,4250
299.0,6937
295.0,6909
214.0,5717
247.0,5142
33.0,2502
53.0,3407
254.0,6774
254.0,4591
105.0,6078
263.0,7287
280.0,6076
