#{"t_start": 1772188630.9241164, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.572463
19.0,154,2.69003
5.0,60,2.73553
9.0,106,2.815992
7.0,80,2.87941
9.0,102,2.959808
6.0,74,3.016009
5.0,60,3.061623
11.0,130,3.159989
2.0,26,3.179875
8.0,92,3.249697
9.0,102,3.326979
19.0,154,3.443995
6.0,70,3.497172
11.0,126,3.594765
10.0,116,3.683254
6.0,72,3.737971
19.0,154,3.855177
11.0,126,3.950945
11.0,130,6.064677
9.0,104,6.156136
10.0,118,6.248898
9.0,102,6.326918
11.0,130,6.426023
19.0,154,6.543628
8.0,92,6.613824
6.0,70,6.667361
6.0,72,6.722958
20.0,164,6.848442
3.0,38,6.87765
11.0,130,6.97695
11.0,130,7.076254
8.0,96,7.151004
15.0,118,7.241168
11.0,126,7.337829
12.0,140,7.444904
11.0,130,7.544942
10.0,116,7.633775
20.0,164,9.618384
11.0,130,9.718127
9.0,102,9.79632
11.0,130,9.895501
12.0,140,10.002756
9.0,106,10.083615
0.0,6,10.088261
11.0,130,10.187484
20.0,164,10.312573
9.0,104,10.392167
3.0,38,10.421332
7.0,82,10.483942
20.0,164,10.609031
6.0,70,10.672335
1.0,16,10.689982
20.0,164,10.82123
5.0,62,10.868705
3.0,38,10.897842
8.0,90,10.967176
10.0,116,11.057462
