r,l
140.0,6213
260.0,7799
69.0,3117
259.0,6299
116.0,5795
250.0,5435
52.0,3169
113.0,5941
55.0,4651
139.0,5252
59.0,3420
74.0,5191
26.0,3704
112.0,6585
43.0,3538
