#{"t_start": 1772975360.1754131, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.119507
7.0,80,0.22877
12.0,140,0.39911
6.0,70,0.48432
7.0,84,0.586444
1.0,16,0.605971
2.0,26,0.637673
1.0,16,0.65724
4.0,48,0.71575
7.0,80,0.813192
17.0,188,1.041954
5.0,58,1.112624
6.0,72,1.200268
10.0,116,1.341373
1.0,16,1.36093
1.0,16,1.380506
10.0,116,1.52156
9.0,104,1.649107
7.0,84,1.751519
5.0,60,1.82853
2.0,26,1.869609
12.0,140,2.041554
12.0,142,2.214275
5.0,58,2.285399
9.0,102,2.409467
2.0,26,2.44117
3.0,38,2.488863
11.0,130,5.674166
5.0,60,5.760051
3.0,38,5.811144
6.0,70,5.897903
4.0,48,5.957783
11.0,126,6.113822
5.0,60,6.188259
1.0,16,6.20809
12.0,142,6.387518
12.0,138,6.558264
10.0,116,6.701746
4.0,48,6.761506
15.0,174,6.977005
9.0,104,7.105962
5.0,60,7.180475
15.0,166,7.385642
2.0,26,7.417828
12.0,140,7.59093
9.0,102,7.717374
7.0,82,7.818964
6.0,74,7.910797
8.0,92,8.025112
1.0,16,8.045094
