r,l
140.0,6213
260.0,6960
277.0,6419
330.0,6671
2.0,742
34.0,3729
259.0,6800
149.0,6888
92.0,6388
192.0,6756
31.0,3507
309.0,7631
302.0,6569
271.0,5676
