#{"t_start": 1772527293.792016, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.8386
19.0,154,1.939158
5.0,60,1.978393
9.0,106,2.047508
7.0,80,2.099896
9.0,102,2.168221
6.0,74,2.216634
5.0,60,2.25605
11.0,130,2.34102
2.0,26,2.358056
8.0,92,2.418235
9.0,102,2.48544
19.0,154,2.585948
6.0,70,2.631826
11.0,126,2.714121
10.0,116,2.79006
6.0,72,2.837218
19.0,154,2.938133
11.0,126,3.021152
11.0,130,4.716299
9.0,104,4.791055
10.0,118,4.87211
9.0,102,4.939086
11.0,130,5.024464
19.0,154,5.12581
8.0,92,5.186628
6.0,70,5.232775
6.0,72,5.280148
20.0,164,5.387867
3.0,38,5.412873
11.0,130,5.498232
11.0,130,5.583662
8.0,96,5.646789
15.0,118,5.726634
11.0,126,5.809565
12.0,140,5.90192
11.0,130,5.989073
10.0,116,6.065712
20.0,164,7.841629
11.0,130,7.927442
9.0,102,7.995653
11.0,130,8.082181
12.0,140,8.177735
9.0,106,8.248873
0.0,6,8.252978
11.0,130,8.341703
20.0,164,8.453358
9.0,104,8.524984
3.0,38,8.552696
7.0,82,8.608717
20.0,164,8.72766
6.0,70,8.774794
1.0,16,8.786348
20.0,164,8.901214
5.0,62,8.942897
3.0,38,8.974488
8.0,90,9.047565
10.0,116,9.138011
